anime_id,person_id,role
51440,2628,Producer
51440,3525,Producer
51440,3318,Producer
30230,3536,Director
30230,2549,Sound Director
30230,3537,Episode Director
30230,3538,Episode Director
31043,2333,Producer
31043,3554,"Director, Episode Director, Storyboard"
31043,2921,Sound Director
31043,803,"Episode Director, Storyboard, Assistant Director"
5420,160,Producer
5420,3572,"Director, Episode Director, Storyboard, Key Animation"
5420,3573,Sound Director
5420,3574,Episode Director
17389,2664,"Director, Episode Director, Storyboard"
17389,2549,Sound Director
17389,3575,Episode Director
17389,3538,Episode Director
24415,1355,Producer
24415,889,Producer
24415,207,Producer
24415,3587,Producer
1365,159,Producer
1365,3595,"Producer, Planning"
1365,3596,Producer
1365,3597,Producer
39533,3603,Producer
39533,3604,Producer
39533,2581,Producer
39533,3605,Director
12531,86,Producer
12531,510,Producer
12531,1748,Producer
12531,672,Producer
57067,3291,Original Creator
54870,3627,Producer
54870,2466,Producer
54870,1600,Producer
54870,1601,"Director, Storyboard"
57,159,Producer
57,3237,Producer
57,3646,Producer
57,3647,Producer
43325,161,Producer
43325,889,Producer
43325,3660,Producer
43325,3661,Producer
6675,3679,Producer
6675,89,Producer
6675,3680,Producer
6675,672,Producer
2150,87,Producer
2150,2923,"Director, Episode Director, Storyboard"
2150,3141,"Director, Storyboard"
2150,3444,Episode Director
6594,535,Producer
6594,1127,Producer
6594,1748,Producer
6594,2158,Producer
137,3713,"Director, Episode Director, Storyboard"
137,3573,Sound Director
137,3714,"Episode Director, Storyboard, Assistant Director"
137,3715,Episode Director
45,3727,Producer
45,3728,Producer
45,3729,Assistant Producer
45,2533,Assistant Producer
10863,535,Producer
10863,2365,Director
10863,3731,Director
10863,3732,"Director, Episode Director, Storyboard"
49571,2731,Original Creator
9989,1245,Producer
9989,1748,Producer
9989,3749,Producer
9989,3750,"Director, Episode Director, Storyboard"
54595,1659,Producer
54595,1434,Producer
54595,3761,Producer
54595,3762,Producer
759,3777,Producer
759,3778,Producer
759,1926,"Director, Original Creator, Character Design, Screenplay"
759,3074,Sound Director
43,1782,Producer
43,3786,Producer
43,3787,Producer
43,3788,"Director, Storyboard"
486,159,Producer
486,3807,Producer
486,3808,Producer
486,3809,Assistant Producer
30346,1246,Producer
30346,3817,Producer
30346,3818,Producer
30346,3819,"Director, Storyboard, Key Animation"
10087,1211,"Producer, Original Character Design"
10087,575,Producer
10087,927,Producer
10087,1832,Producer
1735,3072,"Producer, ADR Director, Casting Director"
1735,189,Producer
1735,3832,Producer
1735,120,Producer
42941,3846,Producer
42941,3847,Producer
42941,3848,Producer
42941,3849,Producer
11917,3851,Producer
11917,3852,Producer
11917,2662,"Director, Episode Director, Storyboard"
11917,2663,Sound Director
38826,3869,"Producer, ADR Director"
38826,610,Producer
38826,890,Producer
38826,3870,Producer
9735,2505,Original Creator
9735,2506,Character Design
38691,159,Producer
38691,3872,Producer
38691,3873,Producer
38691,3874,Producer
35111,889,Producer
35111,891,Producer
35111,3878,"Director, Storyboard"
35111,3879,Theme Song Performance
3002,87,Producer
3002,88,Producer
3002,3894,Producer
3002,3895,Assistant Producer
37520,3910,"Producer, Planning"
37520,510,"Producer, Planning"
37520,3911,"Producer, Production Assistant, Production Coordination"
37520,1106,"Director, Episode Director, Storyboard"
19363,3749,Producer
19363,2637,"Director, Episode Director, Storyboard"
19363,3554,"Sound Director, Storyboard"
19363,3927,"Episode Director, Storyboard"
23327,159,Producer
23327,2071,Producer
23327,3939,Producer
23327,3940,Producer
25835,2691,"Producer, Planning"
25835,536,Producer
25835,3959,Producer
25835,3960,Producer
58572,3973,Director
58572,3375,Sound Director
58572,3974,"Script, Series Composition"
58572,3975,Storyboard
2685,159,Producer
2685,3587,Producer
2685,577,Producer
2685,3985,Assistant Producer
34798,2129,Producer
34798,762,Producer
34798,2130,Producer
34798,3986,Producer
50594,610,Producer
50594,890,Producer
50594,3870,Producer
50594,4004,"Director, Storyboard, Original Creator, Screenplay, Editing"
10408,1005,Producer
10408,1038,Producer
10408,1335,Producer
10408,1334,Producer
44412,1712,Original Creator
523,976,"Director, Script, Storyboard, Original Creator"
523,4030,Episode Director
523,4031,Script
523,1081,Music
1698,3910,Producer
1698,1904,Producer
1698,4045,Producer
1698,2717,Producer
31812,3293,Producer
31812,159,Producer
31812,4056,Producer
31812,1334,Producer
513,1865,Producer
513,976,"Director, Theme Song Lyrics, Screenplay, Character Design"
513,2947,Sound Director
513,4072,Theme Song Performance
32188,1770,Producer
32188,4074,"Episode Director, Storyboard"
32188,4075,Script
32188,4076,Script
38731,559,Producer
38731,3536,Director
38731,4077,Episode Director
38731,4078,Episode Director
52588,889,Producer
52588,611,"Producer, Planning"
52588,4091,Producer
52588,1381,"Producer, Planning"
36371,159,Producer
36371,3587,Producer
36371,2346,Producer
36371,3294,Producer
31240,2069,Producer
31240,1434,Producer
31240,2484,Producer
31240,1770,Producer
264,86,Producer
264,87,Producer
264,671,Producer
264,413,Producer
10271,87,Producer
10271,1850,Producer
10271,3423,"Director, Episode Director, Storyboard, Key Animation"
10271,3408,"Episode Director, Storyboard"
37989,159,Producer
37989,715,Producer
37989,490,Producer
37989,4102,Producer
13125,4115,Producer
13125,4116,Producer
13125,4117,Producer
13125,4118,Producer
265,86,Producer
265,87,Producer
265,671,Producer
265,413,Producer
139,4126,Producer
139,2535,Producer
139,4127,Director
139,4128,Director
54029,2802,Producer
54029,2803,"Director, Original Creator"
54029,4132,Music
54029,2804,ADR Director
44940,4146,Producer
44940,4147,Director
44940,4148,"Episode Director, Storyboard"
44940,4149,Episode Director
2418,652,Producer
2418,2816,Producer
2418,368,Producer
2418,3294,Assistant Producer
59150,2802,Producer
59150,2803,"Director, Original Creator"
25681,159,Producer
25681,4166,Producer
25681,4167,Producer
25681,4168,Producer
59408,2395,Producer
59408,4183,Producer
59408,4184,Director
59408,4185,Director
329,310,Producer
329,1193,"Director, Episode Director, Storyboard"
329,1866,Sound Director
329,4200,"Episode Director, Storyboard, Key Animation"
34036,3595,Producer
34036,654,Producer
34036,4204,Producer
34036,4205,Producer
53111,4217,Producer
53111,4218,Producer
53111,4219,Producer
53111,4220,"Director, Episode Director, Storyboard"
33051,161,Producer
33051,3750,Director
33051,3927,"Episode Director, Storyboard"
33051,4232,"Episode Director, Storyboard"
1033,4248,Producer
1033,672,Producer
1033,4249,Producer
1033,1926,"Director, Original Creator, Character Design, Screenplay"
52684,3195,Original Creator
52684,4262,ADR Director
52684,4263,ADR Director
36990,3208,Producer
36990,1434,Producer
36990,1313,Producer
36990,4267,"Producer, Planning"
54959,2207,Producer
54959,4288,"Producer, Planning"
54959,4289,Producer
54959,4290,Producer
48316,1659,Producer
48316,2129,Producer
48316,3761,Producer
48316,3762,Producer
37450,1599,Producer
37450,1334,Producer
37450,1600,Producer
37450,1601,"Director, Storyboard"
440,234,Producer
440,4308,Producer
440,4309,Producer
440,4310,"Director, Script, Storyboard, Theme Song Lyrics, Original Creator"
45577,3256,Director
45577,1889,Sound Director
45577,4311,"Episode Director, Storyboard"
45577,4312,"Episode Director, Assistant Director"
15227,3679,Producer
15227,4248,Producer
15227,4332,"Director, Sound Director, Script, Theme Song Lyrics"
15227,4333,"Theme Song Lyrics, Original Creator"
57592,2145,Director
57592,782,Sound Director
57592,4334,Theme Song Performance
57592,4335,Theme Song Performance
32937,2628,Producer
32937,1161,Producer
32937,2630,"Director, Episode Director, Storyboard, Key Animation"
32937,2921,Sound Director
512,976,"Producer, Director, Script"
512,4348,Producer
512,1865,Sound Director
512,4349,Script
59027,1246,Producer
59027,162,Producer
59027,2361,Producer
59027,4352,Producer
35838,2069,Producer
35838,1314,Producer
35838,1770,Producer
35838,1315,Producer
11843,2069,Producer
11843,30,"Director, Sound Director, Script, Storyboard"
11843,31,"Episode Director, Storyboard, Assistant Director"
11843,4373,"Episode Director, Storyboard"
5690,3910,Producer
5690,1904,Producer
5690,4045,Producer
5690,4376,Producer
40784,2802,Producer
40784,2803,"Director, Script, Original Creator"
40784,2804,ADR Director
40784,2805,ADR Director
28805,608,Producer
28805,159,Producer
28805,1804,Producer
28805,609,Producer
49918,159,Producer
49918,436,Producer
49918,4352,Producer
49918,126,Producer
11977,575,Producer
11977,536,Producer
11977,1832,Producer
11977,207,Producer
6,159,Producer
6,308,Producer
6,4406,Producer
6,672,Producer
52578,871,Producer
52578,872,Producer
52578,873,Producer
52578,874,Producer
38680,159,Producer
38680,559,Producer
38680,560,Producer
38680,2487,Producer
585,976,"Producer, Storyboard, Creator, Screenplay"
585,974,Producer
585,4428,"Director, Key Animation"
585,4429,Sound Director
38249,2559,Producer
38249,2560,Producer
38249,1615,Producer
38249,1566,Producer
37055,1659,Producer
37055,1315,Producer
37055,2840,Producer
37055,4442,"Director, Episode Director, Storyboard"
50602,1246,Producer
50602,162,Producer
50602,2361,Producer
50602,4443,Producer
35466,159,Producer
35466,3053,Producer
35466,4455,Producer
35466,4456,Producer
16664,4476,Producer
16664,1865,"Director, Creator, Screenplay"
16664,4429,Sound Director
16664,4477,Script
39247,159,Producer
39247,258,Producer
39247,506,Producer
39247,2226,Producer
1842,3024,Producer
1842,4496,Producer
1842,1905,Director
1842,2662,"Director, Episode Director, Storyboard"
53393,889,Producer
53393,1160,Producer
53393,4507,Producer
53393,3660,Producer
2966,4518,Producer
2966,159,Producer
2966,3506,Producer
2966,3507,Producer
52299,1556,Producer
52299,1557,Producer
52299,4522,Producer
52299,4523,Producer
53065,1355,Producer
53065,1246,Producer
53065,3604,Producer
53065,1356,Producer
51179,1355,Producer
51179,1477,Producer
51179,2671,Producer
51179,2672,Producer
372,739,Producer
372,4555,Producer
372,4556,"Director, Storyboard"
372,3074,Sound Director
1453,4569,"Director, Episode Director, Storyboard"
1453,4570,Director
1453,4571,Director
1453,2947,Sound Director
56215,2772,Original Creator
5460,3595,"Producer, Planning"
5460,3596,Producer
5460,4166,Producer
5460,4574,Assistant Producer
59953,4585,Original Creator
6811,4598,Producer
6811,28,Producer
6811,4599,Producer
6811,4600,"Director, Storyboard"
12115,3973,"Director, Storyboard, Key Animation"
12115,4610,Storyboard
12115,4611,"Storyboard, Key Animation"
12115,4612,Storyboard
627,4496,Producer
627,3024,Producer
627,1905,"Director, Storyboard"
627,2549,Sound Director
35677,258,Producer
35677,506,Producer
35677,2226,Producer
35677,849,Producer
16894,1355,Producer
16894,889,Producer
16894,207,Producer
16894,3587,Producer
18115,161,Producer
18115,4115,Producer
18115,207,Producer
18115,3818,Producer
38003,536,Producer
38003,1696,Producer
38003,3072,Producer
38003,1697,Producer
3091,536,Producer
3091,281,Producer
3091,3037,Producer
3091,3278,Producer
36946,3293,"Producer, ADR Director"
36946,608,"Producer, Production Coordination, ADR Director"
36946,159,Producer
36946,4653,Producer
55866,4507,Producer
55866,2258,Producer
55866,1436,Producer
55866,4672,Producer
44055,159,Producer
44055,536,Producer
44055,871,Producer
44055,1314,Producer
23847,3037,Producer
23847,4677,Producer
23847,4678,Producer
23847,4679,Producer
49574,2772,Original Creator
186,159,Producer
186,3072,Producer
186,4687,"Director, Storyboard"
186,3074,Sound Director
40853,4699,Producer
40853,4700,"Director, Screenplay"
40853,4701,Sound Director
40853,4702,Theme Song Performance
37078,4715,"Director, Episode Director, Key Animation, Character Design, Chief Animation Director"
37078,4716,Original Creator
49114,825,Producer
49114,4729,Producer
49114,4730,"Director, Episode Director, Storyboard"
49114,4731,Sound Director
35110,889,Producer
35110,891,Producer
35110,3878,"Director, Storyboard"
35110,4733,Episode Director
40052,2104,Producer
40052,1748,Producer
40052,2757,Producer
40052,4747,Producer
813,159,"Producer, ADR Director"
813,2242,"Producer, Planning"
813,3727,Producer
813,4753,Assistant Producer
18617,4755,Producer
18617,4677,Producer
18617,3114,Producer
18617,1680,Producer
60420,2731,Original Creator
232,308,Producer
232,4770,Producer
232,4556,"Director, Episode Director, Storyboard"
232,3074,Sound Director
32843,4784,Producer
32843,4785,"Director, Episode Director, Storyboard"
32843,4786,Sound Director
32843,4787,Episode Director
57181,3037,Producer
57181,4801,Producer
57181,4802,Producer
57181,4803,Producer
62405,4825,Producer
62405,1599,"Producer, Associate Producer"
62405,4826,Producer
62405,4827,Producer
9863,189,Producer
9863,4836,Producer
9863,4837,"Director, Sound Director"
9863,4838,"Episode Director, Storyboard"
37171,2069,Producer
37171,1434,Producer
37171,3603,Producer
37171,1314,Producer
57433,3627,Producer
57433,1600,Producer
57433,2583,Producer
57433,1601,"Director, Storyboard"
6864,3278,Producer
6864,3115,"Director, Episode Director, Storyboard"
6864,4731,Sound Director
6864,4856,"Episode Director, Storyboard"
1142,3910,Producer
1142,2717,Producer
1142,3750,"Director, Episode Director, Storyboard"
1142,782,"Sound Director, Sound Supervisor"
40435,1058,Director
40435,2074,Original Creator
53127,3817,Producer
53127,4876,"Director, Storyboard, In-Between Animation"
53127,4877,"Director, Storyboard, In-Between Animation"
53127,2275,Sound Director
42897,159,Producer
42897,536,Producer
42897,161,Producer
42897,825,Producer
7791,257,Producer
7791,258,Producer
7791,260,Producer
7791,259,Producer
138,4893,"Director, Episode Director, Storyboard"
138,3573,Sound Director
138,4894,Episode Director
138,3340,"Episode Director, Storyboard"
37514,2923,Director
37514,2924,Sound Director
37514,2925,Music
37514,2926,Original Creator
22297,1211,"Producer, Original Character Design"
22297,575,Producer
22297,927,Producer
22297,3297,Assistant Producer
19123,4896,Director
19123,4897,"Storyboard, Character Design"
19123,4898,Theme Song Performance
19123,4899,Original Creator
3226,2662,"Director, Episode Director, Storyboard"
3226,2663,Sound Director
3226,2665,"Episode Director, Storyboard"
3226,4900,Episode Director
38234,159,Producer
38234,1258,Assistant Producer
38234,4902,"Director, Script, Storyboard, Screenplay"
38234,4903,"Episode Director, Storyboard"
40729,159,Producer
40729,4916,Producer
40729,824,Producer
40729,1258,Assistant Producer
59228,1246,Producer
59228,1556,Producer
59228,3817,Producer
59228,2361,Producer
32005,3595,Producer
32005,654,Producer
32005,4166,Producer
32005,4204,Assistant Producer
42894,1565,Producer
42894,1336,Producer
42894,1334,Producer
42894,1566,Producer
18195,3959,Producer
18195,1904,Producer
18195,2002,Producer
18195,4940,Producer
7674,1904,Producer
7674,1905,"Director, Storyboard"
7674,1906,"Director, Episode Director, Storyboard"
7674,1907,Sound Director
23623,3208,Producer
23623,1313,Producer
23623,2484,Producer
23623,4942,Producer
1519,159,Producer
1519,4958,Producer
1519,3679,Producer
1519,282,Producer
558,4496,Producer
558,3024,Producer
558,1905,Director
558,4961,Episode Director
38088,3072,Producer
38088,1410,"Director, Storyboard"
