anime_id,character_id,role
35848,9,Unknown
35848,8343,Supporting
35848,9,Unknown
35848,8345,Supporting
35848,9,Unknown
35848,8346,Supporting
35848,9,Unknown
35848,8348,Supporting
35848,9,Unknown
35848,8349,Supporting
35848,9,Unknown
35848,8350,Supporting
35848,9,Unknown
18397,141,Main
18397,9,Unknown
18397,149,Main
18397,9,Unknown
18397,155,Main
18397,9,Unknown
18397,8354,Main
18397,9,Unknown
18397,139,Supporting
18397,9,Unknown
18397,143,Supporting
18397,9,Unknown
18397,147,Supporting
18397,9,Unknown
18397,145,Supporting
18397,9,Unknown
18397,151,Supporting
18397,9,Unknown
18397,153,Supporting
18397,9,Unknown
4106,4394,Main
4106,9,Unknown
4106,4395,Main
4106,9,Unknown
4106,4396,Main
4106,9,Unknown
4106,4397,Main
4106,9,Unknown
4106,8356,Main
4106,9,Unknown
4106,8357,Main
4106,9,Unknown
4106,4402,Supporting
4106,8358,Supporting
4106,9,Unknown
4106,8359,Supporting
4106,9,Unknown
4106,8360,Supporting
4106,9,Unknown
59360,8363,Main
59360,9,Unknown
59360,8364,Main
59360,9,Unknown
59360,8365,Main
59360,9,Unknown
59360,8366,Main
59360,9,Unknown
59360,8367,Supporting
59360,9,Unknown
59360,8368,Supporting
59360,9,Unknown
59360,8369,Supporting
59360,9,Unknown
59360,8370,Supporting
59360,9,Unknown
59360,8372,Supporting
59360,9,Unknown
59360,8373,Supporting
59360,9,Unknown
6774,8377,Main
6774,9,Unknown
6774,8378,Supporting
6774,9,Unknown
6774,8380,Supporting
6774,9,Unknown
6774,8382,Supporting
6774,9,Unknown
6774,8383,Supporting
6774,9,Unknown
6774,8384,Supporting
6774,9,Unknown
6774,8385,Supporting
6774,9,Unknown
6774,8386,Supporting
6774,9,Unknown
6774,8387,Supporting
6774,9,Unknown
6774,8388,Supporting
6774,9,Unknown
2828,8391,Main
2828,9,Unknown
2828,8136,Supporting
2828,9,Unknown
2828,8138,Supporting
2828,9,Unknown
2828,8394,Supporting
2828,8395,Supporting
2828,8396,Supporting
2828,9,Unknown
2828,8140,Supporting
2828,9,Unknown
2828,8398,Supporting
2828,8399,Supporting
2828,9,Unknown
2828,8401,Supporting
2828,9,Unknown
53199,8404,Main
53199,9,Unknown
53199,8405,Main
53199,9,Unknown
53199,3382,Supporting
53199,9,Unknown
53199,8406,Supporting
53199,9,Unknown
53199,8408,Supporting
53199,9,Unknown
53199,8409,Supporting
53199,9,Unknown
53199,8410,Supporting
53199,9,Unknown
53199,8411,Supporting
53199,9,Unknown
53199,8412,Supporting
53199,9,Unknown
53199,8413,Supporting
53199,9,Unknown
27947,5391,Main
27947,9,Unknown
27947,5393,Main
27947,9,Unknown
27947,5395,Main
27947,9,Unknown
27947,5397,Main
27947,9,Unknown
27947,5399,Main
27947,9,Unknown
27947,5465,Supporting
27947,9,Unknown
27947,8416,Supporting
27947,9,Unknown
27947,8417,Supporting
27947,9,Unknown
27947,8418,Supporting
27947,9,Unknown
27947,8419,Supporting
27947,9,Unknown
3228,8422,Main
3228,9,Unknown
3228,8423,Main
3228,9,Unknown
3228,8424,Supporting
3228,9,Unknown
3228,8425,Supporting
3228,9,Unknown
3228,8427,Supporting
3228,9,Unknown
3228,8428,Supporting
3228,9,Unknown
3228,8429,Supporting
3228,9,Unknown
3228,8430,Supporting
3228,9,Unknown
3228,8431,Supporting
3228,9,Unknown
3228,8432,Supporting
3228,9,Unknown
16395,4828,Main
16395,9,Unknown
16395,4829,Main
16395,9,Unknown
16395,4830,Main
16395,9,Unknown
16395,4833,Supporting
16395,9,Unknown
16395,4834,Supporting
16395,9,Unknown
16395,8435,Supporting
16395,9,Unknown
16395,8436,Supporting
16395,9,Unknown
16395,8437,Supporting
16395,9,Unknown
16395,8438,Supporting
16395,9,Unknown
16395,8439,Supporting
16395,9,Unknown
24,7137,Main
24,9,Unknown
24,7138,Main
24,9,Unknown
24,7139,Main
24,9,Unknown
24,7140,Main
24,9,Unknown
24,7141,Main
24,9,Unknown
24,7142,Main
24,9,Unknown
24,7143,Main
24,9,Unknown
24,7145,Supporting
24,9,Unknown
24,7146,Supporting
24,9,Unknown
24,7147,Supporting
24,9,Unknown
31098,8440,Main
31098,9,Unknown
31098,8441,Main
31098,9,Unknown
31098,8442,Main
31098,9,Unknown
31098,8443,Main
31098,9,Unknown
31098,8444,Supporting
31098,9,Unknown
31098,8445,Supporting
31098,9,Unknown
31098,8446,Supporting
31098,9,Unknown
31098,8447,Supporting
31098,9,Unknown
31098,8448,Supporting
31098,9,Unknown
31098,8450,Supporting
31098,9,Unknown
114,8452,Main
114,8453,Main
114,9,Unknown
114,8454,Main
114,9,Unknown
114,8455,Main
114,9,Unknown
114,8456,Main
114,9,Unknown
114,8457,Supporting
114,9,Unknown
114,8458,Supporting
114,9,Unknown
114,8460,Supporting
114,9,Unknown
114,8461,Supporting
114,8462,Supporting
114,9,Unknown
58517,1373,Main
58517,9,Unknown
58517,8463,Main
58517,9,Unknown
58517,8464,Main
58517,9,Unknown
58517,1368,Supporting
58517,9,Unknown
58517,1370,Supporting
58517,9,Unknown
58517,3839,Supporting
58517,9,Unknown
58517,1371,Supporting
58517,9,Unknown
58517,8465,Supporting
58517,9,Unknown
58517,1377,Supporting
58517,9,Unknown
58517,8466,Supporting
58517,9,Unknown
37786,8468,Main
37786,9,Unknown
37786,8469,Main
37786,9,Unknown
37786,8470,Supporting
37786,9,Unknown
37786,8471,Supporting
37786,9,Unknown
37786,8473,Supporting
37786,9,Unknown
37786,8474,Supporting
37786,9,Unknown
37786,8475,Supporting
37786,9,Unknown
37786,8476,Supporting
37786,9,Unknown
37786,8477,Supporting
37786,9,Unknown
37786,8479,Supporting
37786,9,Unknown
12815,8481,Main
12815,9,Unknown
12815,2641,Main
12815,9,Unknown
12815,8482,Main
12815,9,Unknown
12815,8483,Supporting
12815,9,Unknown
12815,8484,Supporting
12815,9,Unknown
12815,8485,Supporting
12815,9,Unknown
12815,8486,Supporting
12815,9,Unknown
12815,8487,Supporting
12815,9,Unknown
12815,8488,Supporting
12815,9,Unknown
12815,8489,Supporting
12815,9,Unknown
41462,6911,Main
41462,9,Unknown
41462,4281,Main
41462,9,Unknown
41462,4282,Main
41462,9,Unknown
41462,4284,Main
41462,9,Unknown
41462,6912,Main
41462,9,Unknown
41462,8491,Main
41462,9,Unknown
41462,6914,Main
41462,9,Unknown
41462,4285,Main
41462,9,Unknown
41462,4286,Main
41462,9,Unknown
41462,6989,Main
41462,9,Unknown
14075,8493,Main
14075,9,Unknown
14075,8494,Main
14075,9,Unknown
14075,8495,Main
14075,9,Unknown
14075,8496,Main
14075,9,Unknown
14075,8497,Supporting
14075,9,Unknown
14075,8498,Supporting
14075,9,Unknown
14075,8499,Supporting
14075,9,Unknown
14075,8500,Supporting
14075,9,Unknown
14075,8501,Supporting
14075,9,Unknown
14075,8502,Supporting
14075,9,Unknown
31339,8504,Main
31339,9,Unknown
31339,7382,Main
31339,9,Unknown
31339,8505,Main
31339,9,Unknown
31339,8506,Supporting
31339,9,Unknown
31339,8507,Supporting
31339,9,Unknown
31339,8508,Supporting
31339,9,Unknown
31339,8510,Supporting
31339,9,Unknown
31339,8511,Supporting
31339,9,Unknown
31339,8512,Supporting
31339,9,Unknown
31339,2392,Supporting
31339,9,Unknown
2471,3392,Main
2471,9,Unknown
2471,3394,Main
2471,9,Unknown
2471,3396,Main
2471,9,Unknown
2471,3398,Main
2471,9,Unknown
2471,3399,Main
2471,9,Unknown
2471,3403,Supporting
2471,9,Unknown
2471,4692,Supporting
2471,9,Unknown
2471,8517,Supporting
2471,9,Unknown
2471,4694,Supporting
2471,9,Unknown
2471,3404,Supporting
2471,9,Unknown
20057,3928,Main
20057,9,Unknown
20057,3929,Main
20057,9,Unknown
20057,3930,Main
20057,9,Unknown
20057,8520,Supporting
20057,9,Unknown
20057,3932,Supporting
20057,9,Unknown
20057,3934,Supporting
20057,9,Unknown
20057,3935,Supporting
20057,9,Unknown
20057,228,Supporting
20057,9,Unknown
20057,8521,Supporting
20057,9,Unknown
20057,8523,Supporting
20057,9,Unknown
34438,289,Main
34438,9,Unknown
34438,291,Main
34438,9,Unknown
34438,293,Main
34438,9,Unknown
34438,295,Main
34438,9,Unknown
34438,297,Supporting
34438,9,Unknown
34438,299,Supporting
34438,9,Unknown
34438,300,Supporting
34438,9,Unknown
34438,1191,Supporting
34438,9,Unknown
34438,304,Supporting
34438,9,Unknown
34438,306,Supporting
34438,9,Unknown
38436,1702,Main
38436,1703,Main
38436,1704,Main
38436,1705,Supporting
38436,1707,Supporting
38436,8524,Supporting
38436,8525,Supporting
38436,8526,Supporting
38436,8527,Supporting
38436,8528,Supporting
54703,3143,Main
54703,9,Unknown
54703,3145,Supporting
54703,9,Unknown
54703,3147,Supporting
54703,9,Unknown
54703,5564,Supporting
54703,9,Unknown
54703,3149,Supporting
54703,3151,Supporting
54703,9,Unknown
54703,3154,Supporting
54703,9,Unknown
54703,5565,Supporting
54703,3156,Supporting
54703,8530,Supporting
54703,9,Unknown
12031,372,Main
12031,9,Unknown
12031,373,Main
12031,9,Unknown
12031,375,Main
12031,9,Unknown
12031,376,Main
12031,9,Unknown
12031,486,Supporting
12031,9,Unknown
12031,488,Supporting
12031,9,Unknown
12031,381,Supporting
12031,9,Unknown
12031,385,Supporting
12031,9,Unknown
12031,8534,Supporting
12031,9,Unknown
12031,773,Supporting
12031,9,Unknown
3572,7522,Main
3572,9,Unknown
3572,7523,Main
3572,9,Unknown
3572,7524,Main
3572,9,Unknown
3572,7525,Supporting
3572,9,Unknown
3572,7527,Supporting
3572,9,Unknown
3572,7528,Supporting
3572,9,Unknown
3572,7529,Supporting
3572,9,Unknown
3572,7530,Supporting
3572,9,Unknown
3572,7531,Supporting
3572,8537,Supporting
3572,9,Unknown
1088,7644,Main
1088,9,Unknown
1088,7645,Main
1088,9,Unknown
1088,7647,Main
1088,9,Unknown
1088,7649,Supporting
1088,9,Unknown
1088,7650,Supporting
1088,9,Unknown
1088,7651,Supporting
1088,9,Unknown
1088,7653,Supporting
1088,9,Unknown
1088,7654,Supporting
1088,9,Unknown
1088,7655,Supporting
1088,9,Unknown
1088,7656,Supporting
1088,9,Unknown
38201,7802,Main
38201,9,Unknown
38201,7803,Main
38201,9,Unknown
38201,7804,Main
38201,9,Unknown
38201,7805,Main
38201,9,Unknown
38201,7806,Main
38201,9,Unknown
38201,7807,Main
38201,9,Unknown
38201,7808,Supporting
38201,9,Unknown
38201,7810,Supporting
38201,9,Unknown
38201,7811,Supporting
38201,9,Unknown
38201,8541,Supporting
38201,9,Unknown
53287,7982,Main
53287,9,Unknown
53287,7984,Main
53287,9,Unknown
53287,7986,Main
53287,9,Unknown
53287,7988,Main
53287,9,Unknown
53287,7990,Main
53287,9,Unknown
53287,8545,Main
53287,9,Unknown
53287,8547,Main
53287,9,Unknown
53287,8549,Main
53287,9,Unknown
53287,8551,Main
53287,9,Unknown
53287,8553,Main
53287,9,Unknown
60541,8559,Main
60541,8560,Main
60541,8561,Main
60541,8562,Supporting
60541,8563,Supporting
60541,8564,Supporting
13331,8565,Main
13331,9,Unknown
13331,8566,Main
13331,9,Unknown
13331,8567,Supporting
13331,9,Unknown
13331,8568,Supporting
13331,9,Unknown
13331,8569,Supporting
13331,9,Unknown
13331,8570,Supporting
13331,9,Unknown
13331,8571,Supporting
13331,9,Unknown
13331,5932,Supporting
13331,9,Unknown
13331,8572,Supporting
13331,9,Unknown
13331,8573,Supporting
13331,9,Unknown
14719,1996,Main
14719,9,Unknown
14719,1959,Main
14719,9,Unknown
14719,8575,Main
14719,9,Unknown
14719,8576,Main
14719,9,Unknown
14719,8577,Main
14719,9,Unknown
14719,8578,Main
14719,9,Unknown
14719,8579,Main
14719,9,Unknown
14719,8580,Supporting
14719,9,Unknown
14719,8582,Supporting
14719,9,Unknown
14719,8583,Supporting
14719,9,Unknown
36028,2383,Main
36028,9,Unknown
36028,2384,Main
36028,9,Unknown
36028,2385,Main
36028,9,Unknown
36028,2386,Supporting
36028,9,Unknown
36028,2387,Supporting
36028,9,Unknown
36028,2388,Supporting
36028,9,Unknown
36028,2390,Supporting
36028,9,Unknown
36028,2392,Supporting
36028,9,Unknown
36028,2393,Supporting
36028,9,Unknown
36028,8584,Supporting
36028,9,Unknown
60334,8586,Main
60334,9,Unknown
60334,8587,Main
60334,9,Unknown
60334,8588,Main
60334,9,Unknown
60334,8590,Main
60334,9,Unknown
60334,8592,Main
60334,9,Unknown
60334,8593,Supporting
60334,9,Unknown
60334,8595,Supporting
60334,9,Unknown
60334,8596,Supporting
60334,9,Unknown
60334,8597,Supporting
60334,9,Unknown
60334,8599,Supporting
60334,9,Unknown
780,3209,Main
780,9,Unknown
780,3213,Main
780,9,Unknown
780,3217,Main
780,9,Unknown
780,3222,Supporting
780,9,Unknown
780,5562,Supporting
780,9,Unknown
780,3589,Supporting
780,9,Unknown
780,3591,Supporting
780,9,Unknown
780,3592,Supporting
780,9,Unknown
780,8604,Supporting
780,9,Unknown
780,8605,Supporting
780,9,Unknown
322,8606,Main
322,9,Unknown
322,8608,Main
322,9,Unknown
322,8609,Main
322,9,Unknown
322,8611,Main
322,9,Unknown
322,8612,Main
322,9,Unknown
322,8614,Supporting
322,9,Unknown
322,8615,Supporting
322,9,Unknown
322,8616,Supporting
322,9,Unknown
322,8617,Supporting
322,9,Unknown
322,8618,Supporting
322,9,Unknown
5680,2896,Main
5680,9,Unknown
5680,2897,Main
5680,9,Unknown
5680,2898,Main
5680,9,Unknown
5680,2900,Main
5680,9,Unknown
5680,2901,Main
5680,9,Unknown
5680,2902,Supporting
5680,9,Unknown
5680,2904,Supporting
5680,9,Unknown
5680,2906,Supporting
5680,9,Unknown
5680,2908,Supporting
5680,9,Unknown
5680,2910,Supporting
5680,9,Unknown
52168,8620,Main
52168,9,Unknown
52168,8621,Main
52168,9,Unknown
52168,8622,Supporting
52168,9,Unknown
52168,8623,Supporting
52168,9,Unknown
52168,8625,Supporting
52168,9,Unknown
52168,8626,Supporting
52168,9,Unknown
52168,8627,Supporting
52168,9,Unknown
52168,8628,Supporting
52168,9,Unknown
52168,8629,Supporting
52168,9,Unknown
52168,8630,Supporting
52168,9,Unknown
249,4586,Main
249,9,Unknown
249,4587,Main
249,9,Unknown
249,4588,Main
249,9,Unknown
249,4589,Main
249,9,Unknown
249,4595,Main
249,9,Unknown
249,4591,Supporting
249,9,Unknown
249,4592,Supporting
249,9,Unknown
249,4593,Supporting
249,9,Unknown
249,10,Supporting
249,9,Unknown
249,4597,Supporting
249,9,Unknown
1594,8636,Main
1594,9,Unknown
1594,8637,Main
1594,9,Unknown
1594,8638,Main
1594,9,Unknown
1594,8639,Main
1594,9,Unknown
1594,8641,Main
1594,9,Unknown
1594,8642,Supporting
1594,9,Unknown
1594,8643,Supporting
1594,9,Unknown
1594,8644,Supporting
1594,9,Unknown
1594,8645,Supporting
1594,9,Unknown
1594,8646,Supporting
1594,9,Unknown
11813,6521,Main
11813,9,Unknown
11813,6522,Main
11813,9,Unknown
11813,6523,Supporting
11813,9,Unknown
11813,6524,Supporting
11813,9,Unknown
11813,6525,Supporting
11813,9,Unknown
11813,6526,Supporting
11813,9,Unknown
11813,6527,Supporting
11813,9,Unknown
11813,6528,Supporting
11813,9,Unknown
11813,6529,Supporting
11813,9,Unknown
11813,6530,Supporting
11813,9,Unknown
36563,3304,Main
36563,9,Unknown
36563,4906,Supporting
36563,9,Unknown
36563,4355,Supporting
36563,9,Unknown
36563,4907,Supporting
36563,9,Unknown
36563,4908,Supporting
36563,9,Unknown
36563,4909,Supporting
36563,9,Unknown
36563,4911,Supporting
36563,9,Unknown
36563,4182,Supporting
36563,9,Unknown
36563,8651,Supporting
36563,9,Unknown
36563,8652,Supporting
36563,9,Unknown
957,6851,Main
957,9,Unknown
957,6852,Main
957,9,Unknown
957,6853,Main
957,9,Unknown
957,6854,Main
957,9,Unknown
957,6855,Main
957,9,Unknown
957,6856,Supporting
957,9,Unknown
957,6857,Supporting
957,9,Unknown
957,6858,Supporting
957,9,Unknown
957,6859,Supporting
957,9,Unknown
957,6860,Supporting
957,9,Unknown
2752,7501,Main
2752,9,Unknown
2752,7502,Main
2752,9,Unknown
2752,7503,Main
2752,9,Unknown
2752,7504,Main
2752,9,Unknown
2752,7505,Main
2752,9,Unknown
2752,7508,Main
2752,9,Unknown
2752,7509,Main
2752,9,Unknown
2752,7510,Main
2752,9,Unknown
2752,7512,Main
2752,9,Unknown
2752,8655,Supporting
2752,9,Unknown
49570,8559,Main
49570,8560,Main
49570,8561,Main
49570,8562,Supporting
49570,8658,Supporting
57183,8559,Main
57183,8560,Main
57183,8561,Main
57183,8562,Supporting
57183,8659,Supporting
57183,8658,Supporting
57183,8660,Supporting
2159,7396,Main
2159,9,Unknown
2159,7397,Main
2159,9,Unknown
2159,7398,Supporting
2159,9,Unknown
2159,7399,Supporting
2159,9,Unknown
2159,7400,Supporting
2159,9,Unknown
2159,7401,Supporting
2159,9,Unknown
2159,8661,Supporting
2159,9,Unknown
2159,7402,Supporting
2159,9,Unknown
2159,8662,Supporting
2159,9,Unknown
2159,7404,Supporting
2159,9,Unknown
55153,8663,Main
55153,9,Unknown
55153,8664,Main
55153,9,Unknown
55153,8665,Main
55153,9,Unknown
55153,8666,Main
55153,9,Unknown
55153,8668,Supporting
55153,9,Unknown
55153,8670,Supporting
55153,9,Unknown
55153,8671,Supporting
55153,9,Unknown
55153,8672,Supporting
55153,9,Unknown
55153,8674,Supporting
55153,9,Unknown
55153,8675,Supporting
995,7501,Main
995,9,Unknown
995,7502,Main
995,9,Unknown
995,7503,Main
995,9,Unknown
995,7504,Main
995,9,Unknown
995,7505,Main
995,9,Unknown
995,7508,Main
995,9,Unknown
995,7509,Main
995,9,Unknown
995,7510,Main
995,9,Unknown
995,7512,Main
995,9,Unknown
995,8655,Supporting
995,9,Unknown
41782,4281,Main
41782,9,Unknown
41782,4284,Main
41782,9,Unknown
41782,6989,Main
41782,9,Unknown
41782,6991,Main
41782,9,Unknown
41782,6916,Main
41782,9,Unknown
41782,6160,Supporting
41782,9,Unknown
41782,8678,Supporting
41782,9,Unknown
41782,8680,Supporting
41782,9,Unknown
41782,6919,Supporting
41782,9,Unknown
41782,8682,Supporting
41782,9,Unknown
58930,8685,Main
58930,8686,Main
58930,8687,Supporting
58930,8688,Supporting
50403,8689,Main
50403,8690,Main
50403,8691,Supporting
50403,8692,Supporting
50403,8693,Supporting
50403,8694,Supporting
50403,8695,Supporting
50403,8696,Supporting
50403,8697,Supporting
30952,3060,Main
30952,9,Unknown
30952,3062,Main
30952,9,Unknown
30952,3061,Supporting
30952,9,Unknown
30952,3063,Supporting
30952,9,Unknown
30952,3064,Supporting
30952,9,Unknown
30952,3066,Supporting
30952,9,Unknown
30952,3068,Supporting
30952,9,Unknown
30952,3069,Supporting
30952,9,Unknown
30952,3070,Supporting
30952,9,Unknown
30952,3071,Supporting
30952,9,Unknown
12113,1501,Main
12113,9,Unknown
12113,1503,Main
12113,9,Unknown
12113,1504,Main
12113,9,Unknown
12113,4607,Supporting
12113,4608,Supporting
12113,1506,Supporting
12113,9,Unknown
12113,8175,Supporting
12113,8176,Supporting
12113,1508,Supporting
12113,9,Unknown
12113,1510,Supporting
12113,9,Unknown
14353,5382,Main
14353,9,Unknown
14353,5383,Main
14353,9,Unknown
14353,8705,Main
14353,9,Unknown
14353,8706,Main
14353,9,Unknown
10012,1206,Main
10012,9,Unknown
10012,1195,Main
10012,9,Unknown
10012,1197,Main
10012,9,Unknown
10012,8709,Main
10012,9,Unknown
10012,8710,Main
10012,9,Unknown
10012,8711,Main
10012,9,Unknown
10012,1830,Supporting
10012,1831,Supporting
10012,9,Unknown
10012,2148,Supporting
10012,1207,Supporting
10012,9,Unknown
934,5027,Main
934,9,Unknown
934,5033,Main
934,9,Unknown
934,5034,Main
934,9,Unknown
934,5028,Main
934,9,Unknown
934,5029,Main
934,9,Unknown
934,5031,Main
934,9,Unknown
934,5032,Supporting
934,9,Unknown
934,5036,Supporting
934,9,Unknown
934,8714,Supporting
934,9,Unknown
934,8715,Supporting
934,9,Unknown
29893,2470,Main
29893,9,Unknown
29893,2472,Main
29893,9,Unknown
29893,2473,Main
29893,9,Unknown
29893,2474,Main
29893,9,Unknown
29893,2475,Main
29893,9,Unknown
29893,2477,Main
29893,9,Unknown
29893,2479,Main
29893,9,Unknown
29893,2480,Main
29893,9,Unknown
29893,7323,Main
29893,9,Unknown
29893,8716,Main
29893,9,Unknown
2924,7019,Main
2924,9,Unknown
2924,7020,Main
2924,9,Unknown
2924,7022,Main
2924,9,Unknown
2924,7024,Main
2924,9,Unknown
2924,7025,Main
2924,9,Unknown
2924,7012,Supporting
2924,9,Unknown
2924,7014,Supporting
2924,9,Unknown
2924,7016,Supporting
2924,9,Unknown
2924,7017,Supporting
2924,9,Unknown
2924,7027,Supporting
2924,9,Unknown
7645,8718,Main
7645,9,Unknown
7645,8719,Main
7645,9,Unknown
7645,8720,Main
7645,9,Unknown
7645,8721,Main
7645,9,Unknown
7645,8722,Main
7645,9,Unknown
7645,8723,Main
7645,9,Unknown
7645,8725,Main
7645,9,Unknown
7645,8726,Supporting
7645,9,Unknown
7645,8727,Supporting
7645,9,Unknown
7645,8728,Supporting
7645,9,Unknown
35082,829,Main
35082,9,Unknown
35082,833,Main
35082,9,Unknown
35082,831,Supporting
35082,9,Unknown
35082,835,Supporting
35082,9,Unknown
35082,836,Supporting
35082,9,Unknown
35082,838,Supporting
35082,9,Unknown
35082,840,Supporting
35082,9,Unknown
35082,844,Supporting
35082,9,Unknown
35082,4616,Supporting
35082,9,Unknown
35082,8729,Supporting
35082,9,Unknown
31490,446,Main
31490,9,Unknown
31490,448,Main
31490,9,Unknown
31490,449,Main
31490,9,Unknown
31490,451,Main
31490,9,Unknown
31490,453,Main
31490,9,Unknown
31490,455,Main
31490,9,Unknown
31490,457,Main
31490,9,Unknown
31490,981,Main
31490,9,Unknown
31490,983,Main
31490,9,Unknown
31490,8730,Main
31490,9,Unknown
35075,8732,Main
35075,9,Unknown
35075,8733,Supporting
35075,9,Unknown
35075,4501,Supporting
35075,9,Unknown
35075,8734,Supporting
35075,9,Unknown
35075,8735,Supporting
35075,9,Unknown
35075,8737,Supporting
35075,9,Unknown
35075,8738,Supporting
35075,9,Unknown
35075,8739,Supporting
35075,9,Unknown
35075,8740,Supporting
35075,9,Unknown
35075,8741,Supporting
35075,9,Unknown
32547,3198,Main
32547,9,Unknown
32547,3199,Main
32547,9,Unknown
32547,3200,Main
32547,9,Unknown
32547,3201,Main
32547,9,Unknown
32547,3202,Supporting
32547,9,Unknown
32547,3203,Supporting
32547,4941,Supporting
32547,9,Unknown
32547,8744,Supporting
32547,9,Unknown
26213,8747,Main
26213,9,Unknown
26213,8748,Main
26213,9,Unknown
26213,8749,Main
26213,9,Unknown
26213,8750,Main
26213,9,Unknown
26213,8751,Main
26213,9,Unknown
26213,8752,Main
26213,9,Unknown
26213,8753,Main
26213,9,Unknown
26213,8754,Main
26213,9,Unknown
26213,8755,Supporting
26213,9,Unknown
26213,8756,Supporting
26213,9,Unknown
55855,4047,Main
55855,9,Unknown
55855,4048,Main
55855,9,Unknown
55855,4049,Supporting
55855,9,Unknown
55855,4050,Supporting
55855,9,Unknown
55855,4051,Supporting
55855,9,Unknown
55855,4052,Supporting
55855,9,Unknown
55855,4053,Supporting
55855,9,Unknown
55855,767,Supporting
55855,9,Unknown
