anime_id,genre
21327,Demographic::Shounen Shounen
36896,Demographic::Shounen Shounen
37497,Drama Drama
37497,Fantasy Fantasy
37497,Romance Romance
37497,Theme::Love Polygon Love Polygon
37497,Theme::School School
37497,Theme::Time Travel Time Travel
37497,Theme::Urban Fantasy Urban Fantasy
37497,Theme::Visual Arts Visual Arts
8532,Demographic::Shounen Shounen
7270,Drama Drama
7270,Sci-Fi Sci-Fi
7270,Theme::Mecha Mecha
7270,Theme::Military Military
666,Action Action
666,Adventure Adventure
666,Drama Drama
666,Theme::Super Power Super Power
666,Theme::Vampire Vampire
666,Demographic::Shounen Shounen
3744,Award Winning Award Winning
3744,Drama Drama
3744,Romance Romance
3744,Theme::Historical Historical
3744,Theme::Samurai Samurai
3744,Demographic::Seinen Seinen
522,Adventure Adventure
522,Drama Drama
522,Romance Romance
522,Sci-Fi Sci-Fi
522,Demographic::Shounen Shounen
9396,Theme::Gag Humor Gag Humor
9396,Theme::School School
9396,Demographic::Shounen Shounen
2405,Demographic::Shoujo Shoujo
37621,Comedy Comedy
37621,Romance Romance
37621,Demographic::Shounen Shounen
19669,Theme::School School
19669,Theme::Team Sports Team Sports
19669,Demographic::Shounen Shounen
2676,Adventure Adventure
2676,Fantasy Fantasy
2676,Sci-Fi Sci-Fi
42590,Theme::Music Music
42590,Theme::Performing Arts Performing Arts
42590,Theme::School School
42590,Demographic::Shounen Shounen
37007,Theme::Combat Sports Combat Sports
37007,Theme::School School
37007,Demographic::Shounen Shounen
53621,Comedy Comedy
53621,Romance Romance
53621,Theme::Love Status Quo Love Status Quo
53621,Theme::School School
53621,Demographic::Shounen Shounen
13403,Comedy Comedy
13403,Supernatural Supernatural
13403,Demographic::Shounen Shounen
53879,Comedy Comedy
53879,Mystery Mystery
53879,Theme::Adult Cast Adult Cast
53879,Theme::Detective Detective
53879,Demographic::Shounen Shounen
209,Action Action
209,Adventure Adventure
209,Comedy Comedy
209,Drama Drama
209,Sci-Fi Sci-Fi
14407,Action Action
14407,Supernatural Supernatural
10588,Action Action
10588,Mystery Mystery
10588,Sci-Fi Sci-Fi
10588,Supernatural Supernatural
10588,Theme::School School
10588,Theme::Super Power Super Power
51958,Comedy Comedy
51958,Fantasy Fantasy
59361,Comedy Comedy
59361,Romance Romance
59361,Theme::Adult Cast Adult Cast
59361,Theme::Workplace Workplace
59361,Demographic::Seinen Seinen
52080,Comedy Comedy
52080,Romance Romance
52080,Theme::Gag Humor Gag Humor
52080,Theme::Otaku Culture Otaku Culture
52080,Theme::School School
36038,Comedy Comedy
36038,Romance Romance
36038,Theme::Adult Cast Adult Cast
36038,Theme::Video Game Video Game
49073,Drama Drama
49073,Sci-Fi Sci-Fi
49073,Theme::Mecha Mecha
49073,Theme::Military Military
49073,Theme::Space Space
48890,Action Action
48890,Drama Drama
48890,Horror Horror
48890,Sci-Fi Sci-Fi
48890,Suspense Suspense
24135,Comedy Comedy
24135,Romance Romance
24135,Theme::Historical Historical
24135,Theme::Time Travel Time Travel
24135,Demographic::Shounen Shounen
1212,Adventure Adventure
1212,Sci-Fi Sci-Fi
1212,Theme::Mecha Mecha
1212,Theme::Racing Racing
33089,Adventure Adventure
33089,Award Winning Award Winning
33089,Comedy Comedy
33089,Fantasy Fantasy
13851,Comedy Comedy
13851,Romance Romance
13851,Sci-Fi Sci-Fi
13851,Ecchi Ecchi
13851,Theme::Harem Harem
13851,Theme::School School
13851,Demographic::Shounen Shounen
6793,Theme::Historical Historical
6793,Theme::Mythology Mythology
6793,Demographic::Shounen Shounen
10033,Action Action
10033,Adventure Adventure
10033,Comedy Comedy
10033,Fantasy Fantasy
10033,Gourmet Gourmet
10033,Demographic::Shounen Shounen
177,Action Action
177,Adventure Adventure
177,Drama Drama
177,Fantasy Fantasy
177,Romance Romance
177,Demographic::Shounen Shounen
33034,Theme::CGDCT CGDCT
33034,Theme::School School
33034,Demographic::Seinen Seinen
55889,Fantasy Fantasy
55889,Romance Romance
55889,Theme::Adult Cast Adult Cast
55889,Theme::Historical Historical
8937,Action Action
8937,Fantasy Fantasy
8937,Sci-Fi Sci-Fi
8937,Theme::Super Power Super Power
8937,Theme::Urban Fantasy Urban Fantasy
7627,Theme::Gag Humor Gag Humor
7627,Theme::School School
7627,Demographic::Shounen Shounen
38491,Action Action
38491,Adventure Adventure
38491,Fantasy Fantasy
38491,Romance Romance
38491,Theme::Historical Historical
38491,Theme::Martial Arts Martial Arts
481,Action Action
481,Adventure Adventure
481,Fantasy Fantasy
481,Demographic::Shounen Shounen
55303,Action Action
55303,Fantasy Fantasy
55303,Sci-Fi Sci-Fi
40590,Action Action
40590,Drama Drama
40590,Fantasy Fantasy
40540,Action Action
40540,Adventure Adventure
40540,Fantasy Fantasy
2112,Demographic::Shounen Shounen
462,Action Action
462,Adventure Adventure
462,Fantasy Fantasy
462,Demographic::Shounen Shounen
38710,Action Action
38710,Adventure Adventure
38710,Theme::Adult Cast Adult Cast
38710,Theme::Historical Historical
38710,Theme::Military Military
38710,Demographic::Seinen Seinen
49834,Romance Romance
49834,Sci-Fi Sci-Fi
41120,Theme::Adult Cast Adult Cast
41120,Theme::Detective Detective
4039,Action Action
4039,Adventure Adventure
4039,Drama Drama
4039,Suspense Suspense
4039,Demographic::Seinen Seinen
3165,Theme::CGDCT CGDCT
3165,Theme::Iyashikei Iyashikei
3165,Theme::School School
3165,Theme::Visual Arts Visual Arts
56442,Action Action
56442,Adventure Adventure
56442,Fantasy Fantasy
56442,Demographic::Shounen Shounen
35321,Theme::School School
35321,Theme::Team Sports Team Sports
35321,Demographic::Shounen Shounen
6152,Action Action
6152,Drama Drama
6152,Fantasy Fantasy
6152,Sci-Fi Sci-Fi
44406,Action Action
44406,Adventure Adventure
44406,Comedy Comedy
44406,Fantasy Fantasy
9645,Theme::Delinquents Delinquents
9645,Theme::School School
9645,Demographic::Seinen Seinen
6347,Comedy Comedy
6347,Romance Romance
6347,Theme::Love Polygon Love Polygon
6347,Theme::School School
4835,Action Action
4835,Adventure Adventure
4835,Supernatural Supernatural
4835,Demographic::Shounen Shounen
4981,Action Action
4981,Adventure Adventure
4981,Drama Drama
4981,Sci-Fi Sci-Fi
19645,Adventure Adventure
19645,Comedy Comedy
19645,Fantasy Fantasy
19645,Demographic::Kids Kids
35424,Action Action
35424,Supernatural Supernatural
35424,Theme::Historical Historical
35424,Theme::Martial Arts Martial Arts
35424,Demographic::Shounen Shounen
430,Action Action
430,Adventure Adventure
430,Award Winning Award Winning
430,Drama Drama
430,Fantasy Fantasy
430,Theme::Historical Historical
430,Theme::Military Military
430,Demographic::Shounen Shounen
1251,Adventure Adventure
1251,Comedy Comedy
1251,Romance Romance
1251,Sci-Fi Sci-Fi
1050,Adventure Adventure
1050,Comedy Comedy
1050,Sci-Fi Sci-Fi
1050,Theme::Gag Humor Gag Humor
1050,Theme::Parody Parody
1050,Demographic::Shounen Shounen
31376,Fantasy Fantasy
31376,Slice of Life Slice of Life
31376,Theme::Iyashikei Iyashikei
31376,Theme::Urban Fantasy Urban Fantasy
31376,Demographic::Shounen Shounen
2002,Theme::Mecha Mecha
2002,Theme::Military Military
2002,Theme::Space Space
270,Action Action
270,Horror Horror
270,Supernatural Supernatural
270,Theme::Adult Cast Adult Cast
270,Theme::Gore Gore
270,Theme::Vampire Vampire
270,Demographic::Seinen Seinen
9760,Adventure Adventure
9760,Fantasy Fantasy
9760,Romance Romance
31665,Theme::Music Music
31665,Theme::Performing Arts Performing Arts
31665,Theme::School School
38790,Action Action
38790,Adventure Adventure
38790,Comedy Comedy
38790,Fantasy Fantasy
1087,Comedy Comedy
1087,Drama Drama
1087,Romance Romance
1087,Theme::Love Polygon Love Polygon
1087,Theme::School School
1087,Theme::Super Power Super Power
1087,Demographic::Shounen Shounen
2026,Action Action
2026,Comedy Comedy
2026,Romance Romance
2026,Theme::Harem Harem
2026,Theme::Parody Parody
2026,Demographic::Shounen Shounen
33209,Comedy Comedy
33209,Romance Romance
33209,Supernatural Supernatural
31553,Theme::School School
31553,Theme::Super Power Super Power
33988,Comedy Comedy
33988,Fantasy Fantasy
33988,Theme::Mythology Mythology
33988,Theme::School School
33988,Theme::Urban Fantasy Urban Fantasy
33988,Demographic::Seinen Seinen
55115,Fantasy Fantasy
55115,Slice of Life Slice of Life
55115,Theme::Anthropomorphic Anthropomorphic
55115,Theme::Workplace Workplace
55115,Demographic::Seinen Seinen
41694,Action Action
41694,Drama Drama
41694,Theme::Anthropomorphic Anthropomorphic
41694,Theme::Educational Educational
41694,Theme::Medical Medical
41694,Demographic::Seinen Seinen
44090,Action Action
44090,Drama Drama
44090,Horror Horror
44090,Sci-Fi Sci-Fi
44090,Supernatural Supernatural
44090,Suspense Suspense
3369,Theme::Historical Historical
3369,Theme::Strategy Game Strategy Game
3369,Demographic::Shounen Shounen
6773,Action Action
6773,Drama Drama
6773,Fantasy Fantasy
6773,Romance Romance
6773,Theme::School School
6773,Theme::Urban Fantasy Urban Fantasy
1642,Comedy Comedy
1642,Drama Drama
1642,Demographic::Shoujo Shoujo
3470,Comedy Comedy
3470,Romance Romance
3470,Demographic::Shoujo Shoujo
10715,Action Action
10715,Sci-Fi Sci-Fi
42985,Action Action
42985,Drama Drama
42985,Horror Horror
42985,Sci-Fi Sci-Fi
42985,Suspense Suspense
49891,Action Action
49891,Adventure Adventure
49891,Fantasy Fantasy
49891,Theme::Isekai Isekai
49891,Theme::Reincarnation Reincarnation
10216,Comedy Comedy
10216,Supernatural Supernatural
10216,Theme::Gag Humor Gag Humor
10216,Theme::Mythology Mythology
10216,Demographic::Seinen Seinen
37976,Award Winning Award Winning
37976,Comedy Comedy
37976,Supernatural Supernatural
37976,Theme::Idols (Female) Idols (Female)
37976,Theme::Music Music
37976,Theme::Parody Parody
48965,Action Action
48965,Adventure Adventure
48965,Fantasy Fantasy
5348,Adventure Adventure
5348,Comedy Comedy
5348,Mystery Mystery
5348,Demographic::Shounen Shounen
2562,Drama Drama
2562,Mystery Mystery
2562,Suspense Suspense
49618,Action Action
49618,Drama Drama
49618,Fantasy Fantasy
49618,Theme::Gore Gore
49618,Theme::Mythology Mythology
49618,Demographic::Seinen Seinen
49980,Adventure Adventure
49980,Drama Drama
49980,Fantasy Fantasy
49980,Romance Romance
1861,Theme::School School
1861,Theme::Team Sports Team Sports
1861,Demographic::Shounen Shounen
31380,Comedy Comedy
31380,Romance Romance
31380,Sci-Fi Sci-Fi
31380,Ecchi Ecchi
31380,Theme::Harem Harem
31380,Theme::School School
31380,Demographic::Shounen Shounen
31,Drama Drama
31,Sci-Fi Sci-Fi
31,Suspense Suspense
31,Theme::Mecha Mecha
31,Theme::Psychological Psychological
11531,Mystery Mystery
11531,Supernatural Supernatural
37682,Award Winning Award Winning
37682,Comedy Comedy
37682,Supernatural Supernatural
2608,Demographic::Seinen Seinen
49742,Action Action
49742,Fantasy Fantasy
52291,Action Action
52291,Comedy Comedy
52291,Mystery Mystery
52291,Theme::Adult Cast Adult Cast
52291,Theme::Super Power Super Power
1003,Comedy Comedy
1003,Romance Romance
1003,Supernatural Supernatural
1003,Demographic::Seinen Seinen
15061,Theme::Idols (Female) Idols (Female)
15061,Theme::Music Music
15061,Theme::School School
5712,Adventure Adventure
5712,Fantasy Fantasy
5712,Slice of Life Slice of Life
5712,Demographic::Kids Kids
29,Action Action
29,Drama Drama
29,Sci-Fi Sci-Fi
29,Theme::Adult Cast Adult Cast
29,Theme::Historical Historical
29,Theme::Military Military
29,Theme::Time Travel Time Travel
29,Demographic::Seinen Seinen
53450,Adventure Adventure
53450,Comedy Comedy
53450,Fantasy Fantasy
50444,Action Action
50444,Adventure Adventure
50444,Fantasy Fantasy
50444,Theme::Historical Historical
50444,Theme::Martial Arts Martial Arts
31821,Action Action
31821,Adventure Adventure
31821,Drama Drama
31821,Fantasy Fantasy
31821,Theme::Historical Historical
31821,Theme::Military Military
31821,Demographic::Shounen Shounen
14189,Horror Horror
14189,Mystery Mystery
14189,Romance Romance
14189,Supernatural Supernatural
14189,Demographic::Shounen Shounen
691,Comedy Comedy
691,Romance Romance
691,Sports Sports
691,Demographic::Seinen Seinen
21273,Theme::CGDCT CGDCT
21273,Theme::Iyashikei Iyashikei
21273,Theme::Workplace Workplace
1478,Adventure Adventure
1478,Comedy Comedy
1478,Demographic::Shounen Shounen
455,Adventure Adventure
455,Fantasy Fantasy
455,Mystery Mystery
455,Romance Romance
455,Sci-Fi Sci-Fi
455,Suspense Suspense
16934,Comedy Comedy
16934,Romance Romance
914,Comedy Comedy
914,Ecchi Ecchi
914,Theme::Gag Humor Gag Humor
914,Theme::School School
914,Demographic::Seinen Seinen
38740,Action Action
38740,Adventure Adventure
38740,Drama Drama
38740,Fantasy Fantasy
38740,Romance Romance
38740,Theme::Martial Arts Martial Arts
38740,Theme::Mythology Mythology
9366,Demographic::Shoujo Shoujo
34420,Theme::Adult Cast Adult Cast
34420,Theme::Isekai Isekai
34420,Theme::Workplace Workplace
38816,Drama Drama
38816,Romance Romance
38816,Sci-Fi Sci-Fi
39675,Action Action
39675,Drama Drama
39675,Horror Horror
39675,Sci-Fi Sci-Fi
39675,Suspense Suspense
36522,Action Action
36522,Boys Love Boys Love
36522,Comedy Comedy
36522,Supernatural Supernatural
20031,Theme::School School
20031,Theme::Strategy Game Strategy Game
20031,Demographic::Seinen Seinen
2848,Adventure Adventure
2848,Award Winning Award Winning
2848,Supernatural Supernatural
2514,Adventure Adventure
2514,Mystery Mystery
2514,Demographic::Shounen Shounen
1563,Adventure Adventure
1563,Drama Drama
1563,Fantasy Fantasy
1563,Romance Romance
1563,Theme::Isekai Isekai
1563,Theme::Mecha Mecha
1563,Demographic::Shoujo Shoujo
8086,Action Action
8086,Adventure Adventure
8086,Fantasy Fantasy
26243,Action Action
26243,Drama Drama
26243,Fantasy Fantasy
26243,Theme::Military Military
26243,Theme::Vampire Vampire
26243,Demographic::Shounen Shounen
218,Comedy Comedy
218,Romance Romance
218,Sci-Fi Sci-Fi
218,Theme::Mecha Mecha
218,Theme::Military Military
218,Theme::Parody Parody
218,Theme::Space Space
40323,Action Action
40323,Comedy Comedy
40323,Theme::Parody Parody
40323,Theme::Samurai Samurai
49361,Fantasy Fantasy
49361,Mystery Mystery
52186,Fantasy Fantasy
52186,Romance Romance
52186,Demographic::Josei Josei
34514,Action Action
34514,Adventure Adventure
34514,Fantasy Fantasy
34514,Demographic::Kids Kids
51203,Comedy Comedy
51203,Drama Drama
51203,Gourmet Gourmet
51203,Romance Romance
40879,Theme::Idols (Female) Idols (Female)
40879,Theme::Music Music
40879,Theme::School School
13587,Adventure Adventure
13587,Mystery Mystery
13587,Sci-Fi Sci-Fi
13587,Supernatural Supernatural
13587,Theme::School School
13587,Theme::Super Power Super Power
23269,Theme::CGDCT CGDCT
23269,Theme::School School
23269,Demographic::Seinen Seinen
5713,Demographic::Seinen Seinen
8331,Comedy Comedy
8331,Mystery Mystery
8331,Demographic::Shounen Shounen
10999,Sci-Fi Sci-Fi
10999,Sports Sports
10999,Theme::Super Power Super Power
10999,Theme::Team Sports Team Sports
30347,Action Action
30347,Adventure Adventure
30347,Fantasy Fantasy
30347,Demographic::Shounen Shounen
13655,Comedy Comedy
13655,Drama Drama
34414,Action Action
34414,Comedy Comedy
34414,Drama Drama
6634,Action Action
6634,Fantasy Fantasy
6634,Theme::Historical Historical
6634,Theme::Martial Arts Martial Arts
6634,Theme::Samurai Samurai
59267,Action Action
59267,Mystery Mystery
59267,Demographic::Shounen Shounen
2198,Comedy Comedy
2198,Romance Romance
2198,Supernatural Supernatural
2198,Demographic::Seinen Seinen
49386,Action Action
49386,Adventure Adventure
49386,Fantasy Fantasy
49386,Romance Romance
49386,Theme::Historical Historical
49386,Theme::Martial Arts Martial Arts
38793,Action Action
38793,Comedy Comedy
38793,Fantasy Fantasy
38793,Theme::Isekai Isekai
38793,Theme::Reincarnation Reincarnation
22199,Action Action
22199,Fantasy Fantasy
22199,Demographic::Shounen Shounen
58516,Action Action
58516,Supernatural Supernatural
58516,Theme::Mythology Mythology
58516,Theme::School School
58516,Demographic::Shounen Shounen
7651,Theme::Historical Historical
7651,Theme::Psychological Psychological
56471,Action Action
56471,Fantasy Fantasy
56471,Sci-Fi Sci-Fi
43756,Theme::Performing Arts Performing Arts
43756,Theme::School School
33338,Action Action
33338,Adventure Adventure
33338,Comedy Comedy
33338,Drama Drama
33338,Fantasy Fantasy
33338,Demographic::Shounen Shounen
49661,Theme::Idols (Female) Idols (Female)
49661,Theme::Idols (Male) Idols (Male)
49661,Theme::Music Music
857,Sports Sports
857,Ecchi Ecchi
857,Theme::Delinquents Delinquents
857,Theme::School School
857,Demographic::Shounen Shounen
21395,Award Winning Award Winning
21395,Comedy Comedy
21395,Sci-Fi Sci-Fi
21395,Demographic::Seinen Seinen
59466,Comedy Comedy
59466,Romance Romance
59466,Theme::Love Status Quo Love Status Quo
59466,Theme::School School
59466,Demographic::Shounen Shounen
57160,Action Action
57160,Adventure Adventure
57160,Fantasy Fantasy
57160,Demographic::Shounen Shounen
11135,Boys Love Boys Love
11135,Drama Drama
11135,Sci-Fi Sci-Fi
31706,Action Action
31706,Comedy Comedy
5251,Action Action
5251,Comedy Comedy
5251,Theme::Delinquents Delinquents
5251,Theme::School School
379,Comedy Comedy
379,Sci-Fi Sci-Fi
379,Theme::Adult Cast Adult Cast
379,Theme::Gag Humor Gag Humor
379,Theme::Parody Parody
379,Demographic::Seinen Seinen
12291,Comedy Comedy
12291,Romance Romance
12291,Theme::Gag Humor Gag Humor
12291,Theme::School School
1488,Action Action
1488,Adventure Adventure
1488,Drama Drama
1488,Romance Romance
1488,Demographic::Shounen Shounen
49409,Adventure Adventure
49409,Fantasy Fantasy
49409,Theme::Martial Arts Martial Arts
49409,Theme::Mythology Mythology
33378,Comedy Comedy
33378,Romance Romance
33378,Demographic::Shoujo Shoujo
1395,Drama Drama
1395,Sci-Fi Sci-Fi
551,Theme::Combat Sports Combat Sports
551,Theme::Gore Gore
551,Demographic::Shounen Shounen
59186,Action Action
59186,Mystery Mystery
59186,Supernatural Supernatural
59186,Demographic::Seinen Seinen
9919,Action Action
9919,Supernatural Supernatural
9919,Theme::Mythology Mythology
9919,Theme::School School
9919,Demographic::Shounen Shounen
36184,Action Action
36184,Adventure Adventure
53905,Comedy Comedy
53905,Fantasy Fantasy
53905,Romance Romance
5177,Mystery Mystery
5177,Suspense Suspense
31389,Action Action
31389,Fantasy Fantasy
49345,Adventure Adventure
49345,Drama Drama
1614,Demographic::Shounen Shounen
30694,Action Action
30694,Adventure Adventure
30694,Comedy Comedy
30694,Fantasy Fantasy
30694,Demographic::Shounen Shounen
10259,Adventure Adventure
