character_id,person_id,language
2266,27,Japanese
2618,843,Japanese
8015,270,Japanese
8016,607,Japanese
6331,6332,Japanese
8017,2749,Japanese
16712,8598,Japanese
16713,13082,Japanese
16714,4883,Japanese
12130,11970,Japanese
16715,5890,Japanese
16716,1424,Japanese
16717,6155,Japanese
16718,1155,Japanese
8223,16719,Japanese
16720,1826,Japanese
16722,374,Japanese
16723,1398,Japanese
16724,142,Japanese
16725,2899,Japanese
16726,1234,Japanese
16727,5163,Japanese
16728,52,Japanese
16729,2143,Japanese
16730,432,Japanese
12963,487,Japanese
16731,6439,Japanese
16732,1893,Japanese
16733,2903,Japanese
16734,2978,Japanese
16735,12530,Japanese
16736,450,Japanese
16737,250,Japanese
16739,16740,Japanese
16741,3518,Japanese
4207,642,Japanese
4209,992,Japanese
4210,2570,Japanese
4208,349,Japanese
4211,52,Japanese
8296,374,Japanese
4212,3948,Japanese
3794,1422,Japanese
4213,2749,Japanese
4214,2574,Japanese
8968,8787,Japanese
8969,810,Japanese
8970,341,Japanese
3082,324,Japanese
6824,7848,Japanese
6756,3003,Japanese
8973,447,Japanese
3802,8974,Japanese
8975,409,Japanese
8976,8320,Japanese
3392,3393,Japanese
3394,3395,Japanese
3396,3397,Japanese
3398,523,Japanese
3399,932,Japanese
3403,10604,Japanese
16744,3354,Japanese
16745,14996,Japanese
4694,1025,Japanese
3404,4695,Japanese
16748,1363,Japanese
16749,642,Japanese
16750,473,Japanese
16751,148,Japanese
16752,711,Japanese
16753,16754,Japanese
16755,296,Japanese
16756,2659,Japanese
15643,14647,Japanese
16757,19,Japanese
16758,246,Japanese
16759,2108,Japanese
16760,4307,Japanese
16761,2607,Japanese
16762,1511,Japanese
16763,85,Japanese
16764,332,Japanese
16765,16766,Japanese
16767,7312,Japanese
16768,3216,Japanese
5959,341,Japanese
5960,5961,Japanese
5962,5963,Japanese
5964,775,Japanese
16769,4342,Japanese
16770,4342,Japanese
16771,4017,Japanese
4002,403,Japanese
5303,7339,Japanese
16772,2394,Japanese
3821,405,Japanese
16773,386,Japanese
16774,532,Japanese
3822,336,Japanese
3827,2647,Japanese
3824,3825,Japanese
16776,7015,Japanese
1929,550,Japanese
1930,707,Japanese
1932,16778,Japanese
1935,16779,Japanese
1937,16780,Japanese
1942,104,Japanese
16781,69,Japanese
5615,17,Japanese
16782,16783,Japanese
16784,6361,Japanese
3060,79,Japanese
3061,450,Japanese
3062,148,Japanese
3063,110,Japanese
3064,2211,Japanese
3068,184,Japanese
3069,905,Japanese
3070,3363,Japanese
3071,52,Japanese
9695,9696,Japanese
8977,1914,Japanese
9713,454,Japanese
9714,9715,Japanese
9716,142,Japanese
6421,3691,Japanese
16787,726,Japanese
9717,166,Japanese
9527,726,Japanese
9718,9719,Japanese
9720,75,Japanese
3272,3273,Japanese
16788,108,Japanese
3267,523,Japanese
3269,471,Japanese
3270,2143,Japanese
3271,15,Japanese
3274,69,Japanese
3275,1398,Japanese
3276,1526,Japanese
11533,432,Japanese
16790,5062,Japanese
16791,5062,Japanese
16792,841,Japanese
16793,5213,Japanese
16794,651,Japanese
16795,758,Japanese
12591,220,Japanese
12592,795,Japanese
12593,471,Japanese
12594,556,Japanese
12595,6439,Japanese
12596,7106,Japanese
8089,5411,Japanese
5310,792,Japanese
16801,471,Japanese
16802,421,Japanese
2646,2647,Japanese
2648,171,Japanese
2649,2650,Japanese
16803,1361,Japanese
16804,5100,Japanese
16805,2204,Japanese
16806,432,Japanese
11666,11667,Japanese
8089,4316,Japanese
11668,11669,Japanese
11670,42,Japanese
11671,11672,Japanese
16810,290,Japanese
16811,501,Japanese
16812,148,Japanese
16813,69,Japanese
16814,570,Japanese
16815,563,Japanese
16816,146,Japanese
16817,294,Japanese
16818,152,Japanese
16819,266,Japanese
6574,1957,Japanese
16820,290,Japanese
16821,220,Japanese
16822,12282,Japanese
16823,642,Japanese
16824,154,Japanese
16825,6541,Japanese
11174,374,Japanese
16826,645,Japanese
16827,336,Japanese
16829,266,Japanese
16830,266,Japanese
2682,1361,Japanese
16831,1264,Japanese
16832,2899,Japanese
7204,349,Japanese
16833,622,Japanese
16834,841,Japanese
16835,16491,Japanese
16836,382,Japanese
16840,868,Japanese
16841,19,Japanese
16842,1972,Japanese
16843,140,Japanese
16844,142,Japanese
16845,499,Japanese
16846,1028,Japanese
16848,883,Japanese
16042,10799,Japanese
16043,9337,Japanese
16044,8848,Japanese
16045,4299,Japanese
16048,6059,Japanese
16050,4301,Japanese
16051,334,Japanese
16849,1628,Japanese
16850,3210,Japanese
16851,4123,Japanese
16854,473,Japanese
16855,1957,Japanese
16856,8907,Japanese
2464,473,Japanese
16857,2858,Japanese
16858,795,Japanese
16859,4177,Japanese
16860,473,Japanese
16861,795,Japanese
16862,684,Japanese
16867,473,Japanese
16868,432,Japanese
16869,1992,Japanese
16870,158,Japanese
16871,1363,Japanese
16872,8,Japanese
16873,2749,Japanese
16874,1361,Japanese
16875,148,Japanese
16876,140,Japanese
16884,570,Japanese
16885,1754,Japanese
16886,349,Japanese
16887,5062,Japanese
4535,307,Japanese
5016,3108,Japanese
6501,10949,Japanese
16888,16628,Japanese
3921,799,Japanese
16889,13234,Japanese
16894,626,Japanese
16895,382,Japanese
16896,349,Japanese
16897,222,Japanese
16898,622,Japanese
16899,15,Japanese
16900,471,Japanese
16901,16902,Japanese
16903,305,Japanese
16904,152,Japanese
15564,16905,Japanese
15559,15560,Japanese
15565,15562,Japanese
15561,15562,Japanese
15563,1426,Japanese
16907,16908,Japanese
16909,16910,Japanese
16911,16912,Japanese
16913,7520,Japanese
16914,16915,Japanese
16916,382,Japanese
16917,148,Japanese
16918,16919,Japanese
16920,1048,Japanese
16921,75,Japanese
13124,1422,Japanese
13126,56,Japanese
13127,184,Japanese
13129,550,Japanese
13130,266,Japanese
16924,110,Japanese
16925,276,Japanese
16926,1483,Japanese
16927,67,Japanese
13132,3914,Japanese
12094,110,Japanese
12095,349,Japanese
16930,471,Japanese
16931,1464,Japanese
16932,374,Japanese
16933,8943,Japanese
16934,843,Japanese
16935,558,Japanese
16936,146,Japanese
16937,6638,Japanese
15289,2236,Japanese
15291,15292,Japanese
15293,7686,Japanese
15295,320,Japanese
15298,3481,Japanese
15300,4058,Japanese
16938,10469,Japanese
16939,15294,Japanese
16940,6361,Japanese
16941,16942,Japanese
5478,1474,Japanese
5477,642,Japanese
5480,2574,Japanese
5479,4483,Japanese
7237,1398,Japanese
5482,100,Japanese
5483,1244,Japanese
5485,56,Japanese
16943,2570,Japanese
16944,1992,Japanese
16947,16948,Japanese
16949,473,Japanese
1922,2012,Japanese
16950,148,Japanese
16888,877,Japanese
16951,432,Japanese
16952,21,Japanese
16953,7601,Japanese
9713,16954,Japanese
15071,1196,Japanese
16958,1398,Japanese
16959,294,Japanese
16960,11,Japanese
16961,3146,Japanese
15072,5739,Japanese
16962,570,Japanese
15074,242,Japanese
16963,5449,Japanese
16964,1576,Japanese
16966,16967,Japanese
15405,3553,Japanese
16968,12282,Japanese
16969,16970,Japanese
13133,1728,Japanese
16971,3601,Japanese
16972,16973,Japanese
16974,2858,Japanese
16975,16976,Japanese
16977,2288,Japanese
16981,253,Japanese
16982,166,Japanese
16983,1439,Japanese
16984,841,Japanese
16985,10710,Japanese
16986,152,Japanese
16987,16988,Japanese
16989,16990,Japanese
16991,1395,Japanese
16992,15418,Japanese
5477,642,Japanese
5478,1474,Japanese
5479,4483,Japanese
16996,15,Japanese
5480,2574,Japanese
7237,1398,Japanese
5481,296,Japanese
5482,100,Japanese
5483,1244,Japanese
5485,56,Japanese
16998,16999,Japanese
17000,11479,Japanese
17001,1101,Japanese
17002,17003,Japanese
17004,8777,Japanese
4772,266,Japanese
4773,2832,Japanese
4774,2251,Japanese
4775,473,Japanese
4776,374,Japanese
4777,4778,Japanese
4779,2060,Japanese
4780,992,Japanese
4781,3813,Japanese
12886,8,Japanese
3295,1502,Japanese
8709,3031,Japanese
8710,2143,Japanese
17006,294,Japanese
1206,503,Japanese
1195,1196,Japanese
1831,495,Japanese
1197,173,Japanese
1198,1199,Japanese
1200,1201,Japanese
12901,520,Japanese
12902,12903,Japanese
12904,12905,Japanese
12906,6332,Japanese
12907,10956,Japanese
12908,11,Japanese
12909,2139,Japanese
12910,12911,Japanese
12912,5163,Japanese
12913,12914,Japanese
17010,3585,Japanese
17011,499,Japanese
17012,94,Japanese
17013,3417,Japanese
17014,622,Japanese
17015,17016,Japanese
17017,110,Japanese
17018,471,Japanese
17019,877,Japanese
17020,1769,Japanese
5728,52,Japanese
5729,1361,Japanese
5730,290,Japanese
5731,2574,Japanese
5732,5163,Japanese
5733,5734,Japanese
5735,5736,Japanese
5737,2916,Japanese
5738,5739,Japanese
15939,256,Japanese
6460,2647,Japanese
17021,1390,Japanese
6459,421,Japanese
6466,1738,Japanese
6467,2315,Japanese
6461,1843,Japanese
17022,27,Japanese
6462,777,Japanese
6463,709,Japanese
17023,1893,Japanese
16273,1760,Japanese
16274,100,Japanese
16275,711,Japanese
16276,5739,Japanese
16277,1735,Japanese
16279,6439,Japanese
16281,2315,Japanese
16282,2213,Japanese
17030,1155,Japanese
17031,184,Japanese
7105,841,Japanese
17032,164,Japanese
17033,499,Japanese
17034,3146,Japanese
17035,110,Japanese
17036,2086,Japanese
17037,156,Japanese
17038,2184,Japanese
17039,17040,Japanese
4207,642,Japanese
4209,992,Japanese
10467,550,Japanese
4210,2570,Japanese
4208,349,Japanese
4211,52,Japanese
8296,374,Japanese
3794,1422,Japanese
4214,2574,Japanese
4215,1244,Japanese
7763,1511,Japanese
7764,73,Japanese
7765,7766,Japanese
7769,244,Japanese
7767,7768,Japanese
7770,7771,Japanese
9462,7420,Japanese
7772,7359,Japanese
7773,7774,Japanese
16217,13267,Japanese
15629,110,Japanese
15627,296,Japanese
15630,142,Japanese
17044,2315,Japanese
17045,253,Japanese
17046,19,Japanese
17047,777,Japanese
17048,166,Japanese
2235,1328,Japanese
17049,15266,Japanese
9567,296,Japanese
9570,505,Japanese
9571,4933,Japanese
9574,7021,Japanese
9575,6904,Japanese
9576,4925,Japanese
9568,9569,Japanese
9577,9578,Japanese
7948,4935,Japanese
17053,1811,Japanese
17054,5890,Japanese
17055,487,Japanese
17056,626,Japanese
3305,2526,Japanese
17057,4664,Japanese
17058,12041,Japanese
17059,102,Japanese
17060,292,Japanese
17061,5411,Japanese
7829,12187,Japanese
7830,2394,Japanese
7832,2372,Japanese
7837,2945,Japanese
16334,1492,Japanese
17063,5500,Japanese
17064,1155,Japanese
17065,17066,Japanese
17067,9290,Japanese
17068,14981,Japanese
420,421,Japanese
423,100,Japanese
7717,1717,Japanese
7718,830,Japanese
7763,3402,Japanese
17072,454,Japanese
17073,9375,Japanese
17074,5961,Japanese
15923,454,Japanese
17075,1744,Japanese
17076,6560,Japanese
17077,2502,Japanese
17078,3210,Japanese
17079,17080,Japanese
17081,10221,Japanese
17082,992,Japanese
17083,4819,Japanese
17084,544,Japanese
17085,2526,Japanese
17086,100,Japanese
17087,626,Japanese
17088,7520,Japanese
17089,4819,Japanese
17090,430,Japanese
17091,2574,Japanese
4963,56,Japanese
4964,154,Japanese
4965,2783,Japanese
4966,1012,Japanese
4967,4017,Japanese
4968,4969,Japanese
4970,1957,Japanese
4971,4972,Japanese
4973,2012,Japanese
4974,4975,Japanese
194,150,Japanese
195,11,Japanese
196,166,Japanese
197,73,Japanese
198,110,Japanese
199,179,Japanese
200,79,Japanese
201,202,Japanese
203,204,Japanese
205,206,Japanese
6404,140,Japanese
17099,7449,Japanese
17103,10620,Japanese
17104,8598,Japanese
17105,48,Japanese
17106,96,Japanese
17107,432,Japanese
17108,3048,Japanese
17109,256,Japanese
17110,3397,Japanese
17111,14299,Japanese
17112,2751,Japanese
700,701,Japanese
7352,3564,Japanese
7353,9214,Japanese
14405,3619,Japanese
1075,380,Japanese
7355,186,Japanese
7357,481,Japanese
7358,75,Japanese
3090,550,Japanese
17114,2659,Japanese
17115,17116,Japanese
17118,1466,Japanese
17119,77,Japanese
17120,1841,Japanese
17121,250,Japanese
17122,830,Japanese
17123,503,Japanese
17124,5580,Japanese
16503,10952,Japanese
17125,3146,Japanese
17126,1439,Japanese
9743,8227,Japanese
11877,296,Japanese
11878,378,Japanese
11879,1502,Japanese
11880,2600,Japanese
11881,336,Japanese
11882,382,Japanese
11884,3712,Japanese
11885,182,Japanese
11893,156,Japanese
17137,1361,Japanese
17138,421,Japanese
17139,1019,Japanese
17140,2251,Japanese
17141,13082,Japanese
3802,50,Japanese
17142,4778,Japanese
17143,226,Japanese
17144,11964,Japanese
17145,2128,Japanese
17149,168,Japanese
17150,19,Japanese
17151,10302,Japanese
17152,15985,Japanese
17153,450,Japanese
17154,6689,Japanese
17155,17156,Japanese
17157,1574,Japanese
17158,17159,Japanese
17160,6573,Japanese
7477,2751,Japanese
17161,6151,Japanese
17162,15732,Japanese
17163,294,Japanese
17164,3477,Japanese
17165,2234,Japanese
17166,7390,Japanese
3921,5037,Japanese
17167,563,Japanese
12136,1390,Japanese
12137,1210,Japanese
12138,164,Japanese
12139,1264,Japanese
12140,11,Japanese
12141,558,Japanese
12143,242,Japanese
12144,75,Japanese
12145,2086,Japanese
17168,276,Japanese
10170,142,Japanese
10171,110,Japanese
3267,523,Japanese
3269,471,Japanese
3270,2143,Japanese
3274,69,Japanese
3275,1398,Japanese
3276,1526,Japanese
10173,296,Japanese
11533,432,Japanese
17169,7148,Japanese
17170,11201,Japanese
17171,17172,Japanese
17173,1032,Japanese
17174,563,Japanese
17175,10197,Japanese
17176,250,Japanese
11671,4401,Japanese
17178,1331,Japanese
9385,3585,Japanese
9386,982,Japanese
9388,54,Japanese
9389,830,Japanese
9390,1012,Japanese
9391,1828,Japanese
9392,642,Japanese
9393,186,Japanese
9394,775,Japanese
11983,15,Japanese
17179,52,Japanese
17180,1390,Japanese
17181,992,Japanese
17182,7520,Japanese
17183,349,Japanese
17184,642,Japanese
17185,3585,Japanese
17186,2972,Japanese
17187,3048,Japanese
17188,428,Japanese
17189,1196,Japanese
17190,1574,Japanese
17191,9082,Japanese
17192,5736,Japanese
17193,2164,Japanese
17194,487,Japanese
17195,1032,Japanese
17196,883,Japanese
17197,1676,Japanese
17198,2315,Japanese
17199,250,Japanese
17200,563,Japanese
17201,179,Japanese
17202,360,Japanese
17203,1196,Japanese
17204,17205,Japanese
17206,570,Japanese
17207,4697,Japanese
17209,17210,Japanese
518,79,Japanese
519,520,Japanese
521,471,Japanese
522,523,Japanese
17212,534,Japanese
11230,868,Japanese
11231,2423,Japanese
11232,622,Japanese
11234,2423,Japanese
4481,1210,Japanese
11236,2440,Japanese
11237,1474,Japanese
12590,106,Japanese
11238,1264,Japanese
17215,296,Japanese
1569,164,Japanese
1567,8,Japanese
1568,501,Japanese
1570,1571,Japanese
1572,148,Japanese
1573,1574,Japanese
1575,1576,Japanese
1577,1578,Japanese
17217,2211,Japanese
17218,2211,Japanese
17219,8,Japanese
17220,607,Japanese
17221,1474,Japanese
17222,1398,Japanese
17223,1972,Japanese
17224,473,Japanese
17225,276,Japanese
17226,1374,Japanese
17227,1992,Japanese
17228,629,Japanese
5160,1328,Japanese
5161,2440,Japanese
5164,5165,Japanese
5166,868,Japanese
5168,1893,Japanese
12315,834,Japanese
17230,1196,Japanese
17231,499,Japanese
17232,4778,Japanese
17233,4614,Japanese
15095,434,Japanese
15096,471,Japanese
15101,2211,Japanese
228,17234,Japanese
17236,5741,Japanese
17237,443,Japanese
14696,11,Japanese
14697,27,Japanese
14698,503,Japanese
14699,1398,Japanese
14700,253,Japanese
14701,711,Japanese
14703,305,Japanese
14704,737,Japanese
14705,3065,Japanese
17239,2143,Japanese
17240,17241,Japanese
17242,1542,Japanese
17243,792,Japanese
17244,2972,Japanese
17245,711,Japanese
17246,471,Japanese
17247,499,Japanese
17248,108,Japanese
17249,336,Japanese
17250,532,Japanese
17252,144,Japanese
17253,296,Japanese
17254,2132,Japanese
17255,5155,Japanese
17256,2184,Japanese
17257,40,Japanese
17258,1954,Japanese
17259,96,Japanese
17260,2155,Japanese
17261,166,Japanese
6459,421,Japanese
6461,1843,Japanese
6462,777,Japanese
6465,1155,Japanese
6460,2647,Japanese
6466,1738,Japanese
6467,2315,Japanese
17021,1390,Japanese
17022,27,Japanese
8121,248,Japanese
8123,21,Japanese
8125,505,Japanese
8122,1210,Japanese
8124,296,Japanese
7689,8126,Japanese
8127,242,Japanese
8128,2108,Japanese
8129,2482,Japanese
8130,3354,Japanese
17266,2204,Japanese
17267,877,Japanese
15216,570,Japanese
17268,276,Japanese
17269,3177,Japanese
17270,2580,Japanese
17271,266,Japanese
17272,1760,Japanese
17273,2394,Japanese
2755,1155,Japanese
6374,2246,Japanese
6375,1012,Japanese
6376,4438,Japanese
6380,832,Japanese
6382,1954,Japanese
17275,3315,Japanese
17276,19,Japanese
17277,48,Japanese
17278,77,Japanese
17279,1349,Japanese
141,142,Japanese
143,144,Japanese
145,146,Japanese
139,140,Japanese
17281,434,Japanese
17282,4410,Japanese
16033,17283,Japanese
17284,14279,Japanese
17285,17286,Japanese
17287,17288,Japanese
17289,17290,Japanese
17291,17292,Japanese
17293,17294,Japanese
3772,17295,Japanese
7414,17296,Japanese
7501,305,Japanese
7502,2524,Japanese
7503,182,Japanese
7504,2526,Japanese
7505,657,Japanese
16497,154,Japanese
7508,664,Japanese
17298,16766,Japanese
7509,54,Japanese
7510,7511,Japanese
5710,2899,Japanese
5711,5712,Japanese
5713,1972,Japanese
5715,473,Japanese
5714,2060,Japanese
5716,1393,Japanese
5717,1210,Japanese
5719,834,Japanese
10742,10743,Japanese
17299,8787,Japanese
3347,148,Japanese
3349,246,Japanese
3348,724,Japanese
3351,2668,Japanese
3352,481,Japanese
3353,3354,Japanese
3355,10895,Japanese
12819,982,Japanese
10955,10956,Japanese
14776,2234,Japanese
6446,11,Japanese
6447,758,Japanese
6448,570,Japanese
6449,1264,Japanese
6450,384,Japanese
6451,530,Japanese
6452,1210,Japanese
6454,1738,Japanese
6455,2668,Japanese
17306,556,Japanese
2148,550,Japanese
2149,19,Japanese
6880,253,Japanese
17307,1234,Japanese
1208,1490,Japanese
2152,83,Japanese
7070,2060,Japanese
17310,166,Japanese
17311,17312,Japanese
17313,17314,Japanese
17315,532,Japanese
17316,150,Japanese
9582,179,Japanese
17317,1828,Japanese
17318,563,Japanese
17319,17320,Japanese
17321,17322,Japanese
17324,148,Japanese
17325,445,Japanese
17326,2430,Japanese
17327,430,Japanese
17328,69,Japanese
17329,473,Japanese
17330,142,Japanese
17331,1576,Japanese
17332,17333,Japanese
17334,12133,Japanese
17337,23,Japanese
17338,664,Japanese
17339,276,Japanese
17340,456,Japanese
17341,246,Japanese
17342,3324,Japanese
17343,6871,Japanese
17344,186,Japanese
17345,2251,Japanese
17346,3210,Japanese
17351,10799,Japanese
17352,7553,Japanese
10319,17353,Japanese
1846,1924,Japanese
17354,17355,Japanese
17326,2430,Japanese
17327,430,Japanese
17328,69,Japanese
17330,142,Japanese
17329,473,Japanese
17331,1576,Japanese
17332,17333,Japanese
17334,12133,Japanese
17324,148,Japanese
17358,523,Japanese
17360,351,Japanese
17361,550,Japanese
17362,642,Japanese
17363,374,Japanese
17364,27,Japanese
295,296,Japanese
17365,290,Japanese
17366,1531,Japanese
17367,730,Japanese
17368,473,Japanese
5757,1395,Japanese
5763,5764,Japanese
5766,5767,Japanese
170,171,Japanese
178,179,Japanese
17370,563,Japanese
174,23,Japanese
175,166,Japanese
180,150,Japanese
181,182,Japanese
185,186,Japanese
7172,1574,Japanese
7173,378,Japanese
6803,6804,Japanese
6805,2899,Japanese
6806,992,Japanese
6807,432,Japanese
6808,471,Japanese
6809,642,Japanese
6812,1563,Japanese
6813,1422,Japanese
17371,17372,Japanese
5754,17373,Japanese
13013,1811,Japanese
13014,222,Japanese
13015,2570,Japanese
13016,471,Japanese
17375,992,Japanese
5212,6049,Japanese
7046,2421,Japanese
17376,69,Japanese
17377,1693,Japanese
6256,17378,Japanese
2418,290,Japanese
2420,2421,Japanese
2424,8,Japanese
2422,2423,Japanese
17380,8135,Japanese
17381,8135,Japanese
17382,409,Japanese
17383,4035,Japanese
17384,3003,Japanese
17385,1724,Japanese
17386,8135,Japanese
11828,336,Japanese
17387,6674,Japanese
17388,816,Japanese
4963,56,Japanese
4964,154,Japanese
4965,2783,Japanese
4966,1012,Japanese
4967,4017,Japanese
4968,4969,Japanese
4970,1957,Japanese
4971,4972,Japanese
4973,2012,Japanese
4974,4975,Japanese
17391,75,Japanese
17392,709,Japanese
17393,173,Japanese
17394,276,Japanese
17395,664,Japanese
17396,3067,Japanese
17397,17156,Japanese
17398,150,Japanese
17399,11,Japanese
17403,530,Japanese
17404,432,Japanese
17405,4778,Japanese
17406,753,Japanese
17407,5787,Japanese
17408,266,Japanese
17410,2053,Japanese
17411,17412,Japanese
17413,1535,Japanese
17414,17415,Japanese
17416,642,Japanese
17417,75,Japanese
17418,148,Japanese
17419,67,Japanese
17420,79,Japanese
17421,296,Japanese
17422,434,Japanese
17423,709,Japanese
17424,3740,Japanese
