anime_id,company_id,role
25875,33,Producer
25875,34,Producer
25875,35,Licensor
25875,36,Licensor
53599,954,Studio
53599,33,Producer
53599,34,Producer
53599,35,Licensor
53599,36,Licensor
6452,30764,Studio
6452,33,Producer
6452,34,Producer
6452,35,Licensor
6452,36,Licensor
23615,5743,Studio
23615,5744,Studio
23615,464,Producer
23615,35,Licensor
23615,36,Licensor
6629,441,Studio
6629,853,Producer
6629,35,Licensor
6629,36,Licensor
32152,22754,Studio
32152,33,Producer
32152,34,Producer
32152,35,Licensor
32152,36,Licensor
6520,5743,Studio
6520,5744,Studio
6520,978,Producer
6520,127,Producer
6520,346,Licensor
42295,441,Studio
42295,3057,Studio
42295,28901,Studio
42295,33,Producer
42295,34,Producer
42295,35,Licensor
42295,36,Licensor
3131,19317,Studio
3131,540,Producer
3131,978,Producer
3131,35,Licensor
3131,36,Licensor
60554,51865,Studio
60554,33,Producer
60554,34,Producer
60554,35,Licensor
60554,36,Licensor
22733,261,Studio
22733,1386,Producer
22733,35,Licensor
22733,36,Licensor
5476,3606,Studio
5476,4689,Producer
5476,35,Licensor
5476,36,Licensor
30145,4962,Studio
30145,33,Producer
30145,34,Producer
30145,35,Licensor
30145,36,Licensor
647,4804,Studio
647,33,Producer
647,34,Producer
647,35,Licensor
647,36,Licensor
9345,5743,Studio
9345,5744,Studio
9345,33,Producer
9345,34,Producer
9345,35,Licensor
9345,36,Licensor
51013,261,Studio
51013,33,Producer
51013,34,Producer
51013,35,Licensor
51013,36,Licensor
38154,5743,Studio
38154,5744,Studio
38154,33,Producer
38154,34,Producer
38154,35,Licensor
38154,36,Licensor
2309,538,Studio
2309,2495,Producer
2309,35,Licensor
2309,36,Licensor
49551,10625,Studio
49551,33,Producer
49551,34,Producer
49551,35,Licensor
49551,36,Licensor
693,11144,Studio
693,10954,Producer
693,2435,Producer
693,12621,Producer
693,4943,Producer
693,655,Licensor
31246,5743,Studio
31246,5744,Studio
31246,45325,Producer
31246,35,Licensor
31246,36,Licensor
38091,538,Studio
38091,2,Producer
38091,721,Producer
38091,515,Producer
38091,233,Licensor
54810,262,Studio
54810,91,Producer
54810,35,Licensor
54810,36,Licensor
16211,538,Studio
16211,2844,Producer
16211,2551,Producer
16211,35,Licensor
16211,36,Licensor
722,3058,Studio
722,2075,Producer
722,64,Producer
722,35,Licensor
722,36,Licensor
34675,13091,Studio
34675,35806,Studio
34675,2720,Producer
34675,35,Licensor
34675,36,Licensor
3007,61,Studio
3007,721,Producer
3007,9308,Producer
3007,64,Producer
3007,35,Licensor
3007,36,Licensor
48606,14988,Studio
48606,33,Producer
48606,34,Producer
48606,35,Licensor
48606,36,Licensor
2064,3342,Studio
2064,29193,Producer
2064,1853,Licensor
2885,3555,Studio
2885,1386,Producer
2885,237,Producer
2885,25788,Producer
2885,1088,Licensor
5131,34964,Studio
5131,2,Producer
5131,10518,Producer
5131,393,Licensor
20243,852,Studio
20243,853,Producer
20243,35,Licensor
20243,36,Licensor
133,51243,Studio
133,135,Producer
133,2435,Producer
133,138,Producer
133,6883,Producer
133,1500,Licensor
11769,51967,Studio
11769,826,Producer
11769,51968,Producer
11769,35,Licensor
11769,36,Licensor
360,7123,Studio
360,238,Producer
360,588,Producer
360,5011,Producer
360,956,Producer
360,51979,Producer
360,1853,Licensor
47250,15558,Studio
47250,4,Producer
47250,6696,Producer
47250,2004,Producer
47250,63,Producer
47250,4269,Producer
47250,1537,Producer
47250,47276,Producer
47250,10626,Producer
47250,35,Licensor
47250,36,Licensor
9911,1385,Studio
9911,4,Producer
9911,37958,Producer
9911,16025,Producer
9911,37959,Producer
9911,35,Licensor
9911,36,Licensor
2422,3057,Studio
2422,3059,Producer
2422,1088,Licensor
15479,5743,Studio
15479,5744,Studio
15479,40799,Producer
15479,35,Licensor
15479,36,Licensor
40808,18657,Studio
40808,52009,Producer
40808,35,Licensor
40808,36,Licensor
7461,11665,Studio
7461,33,Producer
7461,34,Producer
7461,35,Licensor
7461,36,Licensor
22847,914,Studio
22847,3,Producer
22847,193,Licensor
511,35535,Studio
511,16956,Studio
511,33,Producer
511,34,Producer
511,1088,Licensor
511,5,Licensor
10136,5743,Studio
10136,5744,Studio
10136,1144,Producer
10136,35,Licensor
10136,36,Licensor
40567,117,Studio
40567,30461,Producer
40567,785,Producer
40567,35,Licensor
40567,36,Licensor
3274,441,Studio
3274,33,Producer
3274,34,Producer
3274,35,Licensor
3274,36,Licensor
8896,61,Studio
8896,464,Producer
8896,35,Licensor
8896,36,Licensor
58082,29638,Studio
58082,466,Producer
58082,1145,Producer
58082,35,Licensor
58082,36,Licensor
21493,852,Studio
21493,33,Producer
21493,34,Producer
21493,35,Licensor
21493,36,Licensor
51097,11101,Studio
51097,10509,Studio
51097,33,Producer
51097,34,Producer
51097,35,Licensor
51097,36,Licensor
5164,5743,Studio
5164,5744,Studio
5164,33,Producer
5164,34,Producer
5164,35,Licensor
5164,36,Licensor
3969,441,Studio
3969,33,Producer
3969,34,Producer
3969,35,Licensor
3969,36,Licensor
12367,875,Studio
12367,1164,Producer
12367,1775,Producer
12367,1144,Producer
12367,52035,Producer
12367,233,Licensor
28603,1891,Studio
28603,33,Producer
28603,34,Producer
28603,35,Licensor
28603,36,Licensor
54013,3342,Studio
54013,52046,Studio
54013,52047,Producer
54013,35,Licensor
54013,36,Licensor
5535,2522,Studio
5535,33,Producer
5535,34,Producer
5535,35,Licensor
5535,36,Licensor
36145,538,Studio
36145,33,Producer
36145,34,Producer
36145,35,Licensor
36145,36,Licensor
2851,169,Studio
2851,33,Producer
2851,34,Producer
2851,1500,Licensor
4440,673,Studio
4440,33,Producer
4440,34,Producer
4440,35,Licensor
4440,36,Licensor
4991,441,Studio
4991,978,Producer
4991,8540,Licensor
20999,15849,Studio
20999,33,Producer
20999,34,Producer
20999,35,Licensor
20999,36,Licensor
40197,52067,Studio
40197,1965,Producer
40197,35,Licensor
40197,36,Licensor
547,41203,Studio
547,3820,Producer
547,35,Licensor
547,36,Licensor
9100,4804,Studio
9100,33,Producer
9100,34,Producer
9100,35,Licensor
9100,36,Licensor
37806,9153,Studio
37806,64,Producer
37806,893,Producer
37806,3648,Producer
37806,48235,Producer
37806,52082,Producer
37806,35,Licensor
37806,36,Licensor
32107,5743,Studio
32107,5744,Studio
32107,33,Producer
32107,34,Producer
32107,35,Licensor
32107,36,Licensor
4719,10563,Studio
4719,2397,Producer
4719,513,Producer
4719,515,Producer
4719,211,Producer
4719,19235,Producer
4719,2613,Producer
4719,1500,Licensor
346,35535,Studio
346,16956,Studio
346,33,Producer
346,34,Producer
346,35,Licensor
346,36,Licensor
27811,5743,Studio
27811,5744,Studio
27811,33,Producer
27811,34,Producer
27811,35,Licensor
27811,36,Licensor
32382,18111,Studio
32382,17881,Producer
32382,370,Producer
32382,35,Licensor
32382,36,Licensor
3937,169,Studio
3937,9308,Producer
3937,35,Licensor
3937,36,Licensor
59424,9745,Studio
59424,826,Producer
59424,635,Producer
59424,2054,Producer
59424,1835,Producer
59424,3648,Producer
59424,772,Producer
59424,6292,Producer
59424,828,Producer
59424,1809,Producer
59424,35,Licensor
59424,36,Licensor
37300,5743,Studio
37300,5744,Studio
37300,33,Producer
37300,34,Producer
37300,35,Licensor
37300,36,Licensor
927,3099,Studio
927,33,Producer
927,34,Producer
927,34222,Licensor
35248,3466,Studio
35248,2844,Producer
35248,14523,Producer
35248,635,Producer
35248,1337,Producer
35248,17117,Producer
35248,6292,Producer
35248,5,Licensor
818,463,Studio
818,313,Producer
818,11258,Producer
818,392,Producer
818,1088,Licensor
36427,36076,Studio
36427,46258,Producer
36427,35,Licensor
36427,36,Licensor
5289,18657,Studio
5289,33,Producer
5289,34,Producer
5289,35,Licensor
5289,36,Licensor
50565,49117,Studio
50565,33,Producer
50565,34,Producer
50565,16350,Licensor
35072,169,Studio
35072,33,Producer
35072,34,Producer
35072,35,Licensor
35072,36,Licensor
3844,441,Studio
3844,33,Producer
3844,34,Producer
3844,35,Licensor
3844,36,Licensor
15095,5743,Studio
15095,5744,Studio
15095,33,Producer
15095,34,Producer
15095,35,Licensor
15095,36,Licensor
3115,61,Studio
3115,28803,Studio
3115,514,Producer
3115,35,Licensor
3115,36,Licensor
8853,117,Studio
8853,33,Producer
8853,34,Producer
8853,35,Licensor
8853,36,Licensor
17703,24394,Studio
17703,464,Producer
17703,35,Licensor
17703,36,Licensor
2636,852,Studio
2636,33,Producer
2636,34,Producer
2636,35,Licensor
2636,36,Licensor
5375,13280,Studio
5375,2,Producer
5375,3588,Producer
5375,35,Licensor
5375,36,Licensor
5652,3466,Studio
5652,3165,Studio
5652,2844,Producer
5652,35,Licensor
5652,36,Licensor
12877,3466,Studio
12877,33,Producer
12877,34,Producer
12877,35,Licensor
12877,36,Licensor
41558,441,Studio
41558,20715,Producer
41558,233,Licensor
31211,5743,Studio
31211,5744,Studio
31211,2495,Producer
31211,35,Licensor
31211,36,Licensor
37857,1891,Studio
37857,33,Producer
37857,34,Producer
37857,35,Licensor
37857,36,Licensor
23107,261,Studio
23107,33,Producer
23107,34,Producer
23107,35,Licensor
23107,36,Licensor
3840,25538,Studio
3840,4362,Producer
3840,20443,Producer
3840,6554,Licensor
7416,5743,Studio
7416,5744,Studio
7416,33,Producer
7416,34,Producer
7416,35,Licensor
7416,36,Licensor
10741,1891,Studio
10741,33,Producer
10741,34,Producer
10741,35,Licensor
10741,36,Licensor
37619,8793,Studio
37619,1045,Producer
37619,1247,Producer
37619,35,Licensor
37619,36,Licensor
12579,4804,Studio
12579,33,Producer
12579,34,Producer
12579,35,Licensor
12579,36,Licensor
258,61,Studio
258,10414,Producer
258,772,Producer
258,28843,Producer
258,52205,Producer
258,52206,Producer
258,52207,Producer
258,52208,Producer
258,35,Licensor
258,36,Licensor
14049,1870,Studio
14049,33,Producer
14049,34,Producer
14049,35,Licensor
14049,36,Licensor
577,35535,Studio
577,16956,Studio
577,11196,Producer
577,393,Licensor
49117,673,Studio
49117,538,Studio
49117,33,Producer
49117,34,Producer
49117,35,Licensor
49117,36,Licensor
3898,441,Studio
3898,10518,Producer
3898,35,Licensor
3898,36,Licensor
31845,8212,Studio
31845,515,Producer
31845,1144,Producer
31845,613,Producer
31845,1872,Producer
31845,1296,Producer
31845,13441,Producer
31845,589,Producer
31845,5,Licensor
31845,6,Licensor
3275,441,Studio
3275,33,Producer
3275,34,Producer
3275,35,Licensor
3275,36,Licensor
22113,117,Studio
22113,31939,Producer
22113,35,Licensor
22113,36,Licensor
60505,5409,Studio
60505,1337,Producer
60505,124,Producer
60505,1232,Producer
60505,3509,Producer
60505,1297,Producer
60505,3510,Producer
60505,1008,Producer
60505,6730,Producer
60505,20621,Producer
60505,1809,Producer
60505,35,Licensor
60505,36,Licensor
8953,7123,Studio
8953,978,Producer
8953,35,Licensor
8953,36,Licensor
11873,1440,Studio
11873,33,Producer
11873,34,Producer
11873,35,Licensor
11873,36,Licensor
16460,2522,Studio
16460,635,Producer
16460,35,Licensor
16460,36,Licensor
31927,875,Studio
31927,52253,Producer
31927,35,Licensor
31927,36,Licensor
35203,19174,Studio
35203,2844,Producer
35203,5926,Producer
35203,135,Producer
35203,515,Producer
35203,466,Producer
35203,19235,Producer
35203,2614,Producer
35203,1337,Producer
35203,16852,Producer
35203,5,Licensor
42562,37216,Studio
42562,33,Producer
42562,34,Producer
42562,35,Licensor
42562,36,Licensor
9417,37385,Studio
9417,33,Producer
9417,34,Producer
9417,35,Licensor
9417,36,Licensor
9824,5743,Studio
9824,5744,Studio
9824,11504,Producer
9824,955,Producer
9824,35,Licensor
9824,36,Licensor
36196,12460,Studio
36196,135,Producer
36196,6372,Producer
36196,2054,Producer
36196,52267,Producer
36196,35,Licensor
36196,36,Licensor
10688,39131,Studio
10688,464,Producer
10688,28774,Producer
10688,35,Licensor
10688,36,Licensor
23735,16721,Studio
23735,2397,Producer
23735,5,Licensor
2303,117,Studio
2303,33,Producer
2303,34,Producer
2303,35,Licensor
2303,36,Licensor
5886,18657,Studio
5886,38794,Producer
5886,35,Licensor
5886,36,Licensor
3870,441,Studio
3870,33,Producer
3870,34,Producer
3870,35,Licensor
3870,36,Licensor
49611,5743,Studio
49611,5744,Studio
49611,33,Producer
49611,34,Producer
49611,35,Licensor
49611,36,Licensor
50849,17652,Studio
50849,4757,Producer
50849,35,Licensor
50849,36,Licensor
1561,9226,Studio
1561,16721,Studio
1561,10954,Producer
1561,138,Producer
1561,35,Licensor
1561,36,Licensor
38673,8921,Studio
38673,192,Producer
38673,2397,Producer
38673,134,Producer
38673,515,Producer
38673,39971,Producer
38673,1682,Producer
38673,1415,Producer
38673,589,Producer
38673,4878,Producer
38673,35,Licensor
38673,36,Licensor
39678,47467,Studio
39678,33,Producer
39678,34,Producer
39678,35,Licensor
39678,36,Licensor
1188,1087,Studio
1188,33,Producer
1188,34,Producer
1188,35,Licensor
1188,36,Licensor
24417,1087,Studio
24417,33,Producer
24417,34,Producer
24417,35,Licensor
24417,36,Licensor
3279,441,Studio
3279,33,Producer
3279,34,Producer
3279,35,Licensor
3279,36,Licensor
39011,12460,Studio
39011,33,Producer
39011,34,Producer
39011,5,Licensor
31137,210,Studio
31137,33,Producer
31137,34,Producer
31137,35,Licensor
31137,36,Licensor
10607,169,Studio
10607,2,Producer
10607,2229,Producer
10607,35,Licensor
10607,36,Licensor
15717,5743,Studio
15717,5744,Studio
15717,2,Producer
15717,35,Licensor
15717,36,Licensor
38932,52315,Studio
38932,33,Producer
38932,34,Producer
38932,35,Licensor
38932,36,Licensor
7740,10563,Studio
7740,2397,Producer
7740,513,Producer
7740,19235,Producer
7740,1500,Licensor
42774,3040,Studio
42774,136,Producer
42774,467,Producer
42774,5568,Producer
42774,35,Licensor
42774,36,Licensor
36517,15022,Studio
36517,128,Producer
36517,8574,Licensor
36431,1963,Studio
36431,33,Producer
36431,34,Producer
36431,35,Licensor
36431,36,Licensor
36316,2174,Studio
36316,237,Producer
36316,16464,Producer
36316,5342,Producer
36316,1298,Producer
36316,1299,Producer
36316,19788,Producer
36316,233,Licensor
21943,5743,Studio
21943,5744,Studio
21943,6520,Producer
21943,35,Licensor
21943,36,Licensor
2770,61,Studio
2770,48789,Studio
2770,136,Producer
2770,8540,Licensor
2770,5013,Licensor
50687,5743,Studio
50687,5744,Studio
50687,52346,Producer
50687,35,Licensor
50687,36,Licensor
5462,1385,Studio
5462,33,Producer
5462,34,Producer
5462,393,Licensor
36979,25168,Studio
36979,14757,Studio
36979,33,Producer
36979,34,Producer
36979,35,Licensor
36979,36,Licensor
34498,463,Studio
34498,3,Producer
34498,586,Producer
34498,587,Producer
34498,467,Producer
34498,212,Producer
34498,589,Producer
34498,15989,Producer
34498,419,Producer
34498,346,Licensor
34498,347,Licensor
51859,7779,Studio
51859,1165,Producer
51859,238,Producer
51859,517,Producer
51859,91,Producer
51859,52362,Producer
51859,35,Licensor
51859,36,Licensor
33702,5743,Studio
33702,5744,Studio
33702,2720,Producer
33702,35,Licensor
33702,36,Licensor
52856,5743,Studio
52856,5744,Studio
52856,25072,Producer
52856,35,Licensor
52856,36,Licensor
8240,117,Studio
8240,955,Producer
8240,37077,Producer
8240,35,Licensor
8240,36,Licensor
18591,538,Studio
18591,33,Producer
18591,34,Producer
18591,35,Licensor
18591,36,Licensor
30865,5743,Studio
30865,5744,Studio
30865,33,Producer
30865,34,Producer
30865,35,Licensor
30865,36,Licensor
46821,10773,Studio
46821,1045,Producer
46821,35,Licensor
46821,36,Licensor
30679,10563,Studio
30679,52380,Studio
30679,2397,Producer
30679,135,Producer
30679,35,Licensor
30679,36,Licensor
12131,25168,Studio
12131,33,Producer
12131,34,Producer
12131,35,Licensor
12131,36,Licensor
4563,5743,Studio
4563,5744,Studio
4563,33,Producer
4563,34,Producer
4563,35,Licensor
4563,36,Licensor
231,25295,Studio
231,17556,Studio
231,1774,Producer
231,1776,Producer
231,3169,Producer
231,1500,Licensor
231,346,Licensor
58259,14913,Studio
58259,237,Producer
58259,136,Producer
58259,1807,Producer
58259,1338,Producer
58259,1415,Producer
58259,5342,Producer
58259,6730,Producer
58259,6293,Producer
58259,1809,Producer
58259,35,Licensor
58259,36,Licensor
54758,11229,Studio
54758,286,Producer
54758,35,Licensor
54758,36,Licensor
8753,52419,Studio
8753,33,Producer
8753,34,Producer
8753,10917,Licensor
1994,5743,Studio
1994,5744,Studio
1994,52425,Producer
1994,35,Licensor
1994,36,Licensor
5112,1317,Studio
5112,1387,Producer
5112,233,Licensor
40385,5743,Studio
40385,5744,Studio
40385,33,Producer
40385,34,Producer
40385,35,Licensor
40385,36,Licensor
54755,742,Studio
54755,3,Producer
54755,418,Producer
54755,35,Licensor
54755,36,Licensor
5956,3058,Studio
5956,20883,Producer
5956,35,Licensor
5956,36,Licensor
8178,52427,Studio
8178,33,Producer
8178,34,Producer
8178,35,Licensor
8178,36,Licensor
309,7150,Studio
309,826,Producer
309,514,Producer
309,1965,Producer
309,1777,Producer
309,39217,Producer
309,35,Licensor
309,36,Licensor
23985,19174,Studio
23985,33,Producer
23985,34,Producer
23985,35,Licensor
23985,36,Licensor
1202,3555,Studio
1202,2076,Producer
1202,35,Licensor
1202,36,Licensor
31563,19248,Studio
31563,33,Producer
31563,34,Producer
31563,35,Licensor
31563,36,Licensor
32878,169,Studio
32878,416,Producer
32878,1108,Producer
32878,1387,Producer
32878,64,Producer
32878,315,Producer
32878,1641,Producer
32878,5,Licensor
32878,6,Licensor
25839,3196,Studio
25839,14055,Studio
25839,62,Producer
25839,63,Producer
25839,35,Licensor
25839,36,Licensor
23659,3606,Studio
23659,33,Producer
23659,34,Producer
23659,35,Licensor
23659,36,Licensor
51155,10625,Studio
51155,33,Producer
51155,34,Producer
51155,35,Licensor
51155,36,Licensor
55878,11934,Studio
55878,33,Producer
55878,34,Producer
55878,35,Licensor
55878,36,Licensor
8550,441,Studio
8550,33,Producer
8550,34,Producer
8550,35,Licensor
8550,36,Licensor
8548,441,Studio
8548,49098,Producer
8548,35,Licensor
8548,36,Licensor
53272,5743,Studio
53272,5744,Studio
53272,33,Producer
53272,34,Producer
53272,35,Licensor
53272,36,Licensor
55640,5743,Studio
55640,5744,Studio
55640,33,Producer
55640,34,Producer
55640,35,Licensor
55640,36,Licensor
310,169,Studio
310,33,Producer
310,34,Producer
310,35,Licensor
310,36,Licensor
23585,2522,Studio
23585,33,Producer
23585,34,Producer
23585,35,Licensor
23585,36,Licensor
8839,117,Studio
8839,285,Producer
8839,35,Licensor
8839,36,Licensor
41464,5743,Studio
41464,5744,Studio
41464,25072,Producer
41464,35,Licensor
41464,36,Licensor
4917,3606,Studio
4917,63,Producer
4917,35,Licensor
4917,36,Licensor
2697,169,Studio
2697,62,Producer
2697,35,Licensor
2697,36,Licensor
1977,4601,Studio
1977,5948,Producer
1977,4604,Producer
1977,35,Licensor
1977,36,Licensor
35909,12460,Studio
35909,52267,Producer
35909,35,Licensor
35909,36,Licensor
30922,52518,Studio
30922,33,Producer
30922,34,Producer
30922,35,Licensor
30922,36,Licensor
38677,16103,Studio
38677,1045,Producer
38677,1247,Producer
38677,35,Licensor
38677,36,Licensor
40762,52528,Studio
40762,33,Producer
40762,34,Producer
40762,35,Licensor
40762,36,Licensor
2523,35535,Studio
2523,41202,Studio
2523,48187,Producer
2523,393,Licensor
9165,5743,Studio
9165,5744,Studio
9165,6520,Producer
9165,35,Licensor
9165,36,Licensor
32954,7779,Studio
32954,62,Producer
32954,211,Producer
32954,233,Licensor
4737,15849,Studio
4737,49409,Producer
4737,35,Licensor
4737,36,Licensor
39567,52528,Studio
39567,512,Producer
39567,826,Producer
39567,1775,Producer
39567,515,Producer
39567,1621,Producer
39567,636,Producer
39567,3648,Producer
39567,589,Producer
39567,3197,Producer
39567,19786,Producer
39567,6730,Producer
39567,5,Licensor
38444,914,Studio
38444,33,Producer
38444,34,Producer
38444,35,Licensor
38444,36,Licensor
